accelometer ODR: 3200 Hz
total # of rows: 3073
 Row #, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16
  05d3, 04, 00, fe, ff, ff, ff, fc, ff, 01, 00, fa, ff, fa, ff, 03, 00
  05d4, f4, ff, fb, ff, ff, ff, fc, ff, 02, 00, fd, ff, ff, ff, 04, 00
  05d5, fc, ff, ff, ff, fe, ff, fa, ff, ff, ff, fd, ff, fe, ff, 00, 00
  05d6, 04, 00, 01, 00, 07, 00, 04, 00, fe, ff, 01, 00, fe, ff, fc, ff
  05d7, 00, 00, fb, ff, fe, ff, fd, ff, fc, ff, 02, 00, f6, ff, ff, ff
  05d8, fb, ff, ff, ff, 00, 00, fd, ff, fc, ff, fe, ff, fc, ff, 04, 00
  05d9, ff, ff, fa, ff, 03, 00, 00, 00, 0a, 00, fc, ff, 04, 00, 02, 00
  05da, 02, 00, 04, 00, fa, ff, 03, 00, ff, ff, 02, 00, 05, 00, 03, 00
  05db, fb, ff, 01, 00, fe, ff, 02, 00, 05, 00, 03, 00, 02, 00, ff, ff
  05dc, 04, 00, 02, 00, fe, ff, ff, ff, fe, ff, 01, 00, ff, ff, 00, 00
  05dd, 03, 00, 03, 00, 08, 00, ff, ff, 00, 00, ff, ff, 01, 00, 02, 00
  05de, fe, ff, 01, 00, 00, 00, 00, 00, ff, ff, 00, 00, ff, ff, 00, 00
  05df, ff, ff, 02, 00, fd, ff, 06, 00, 00, 00, fe, ff, 04, 00, fe, ff
  05e0, fd, ff, fe, ff, 05, 00, fc, ff, ff, ff, 04, 00, 01, 00, fe, ff
  05e1, 04, 00, ff, ff, 05, 00, 02, 00, fc, ff, 05, 00, fb, ff, ff, ff
  05e2, 00, 00, fd, ff, 03, 00, fc, ff, 00, 00, 01, 00, fe, ff, 01, 00
  05e3, fb, ff, 05, 00, fb, ff, 02, 00, 07, 00, fd, ff, ff, ff, 02, 00
  05e4, ff, ff, 03, 00, fc, ff, 00, 00, 01, 00, fe, ff, 04, 00, 01, 00
  05e5, 41, 6d, 00, c0, 1b, 03, 00, fd, ff, fe, ff, 00, 00, ff, ff, ff
  05e6, ff, 04, 00, fe, ff, fc, ff, fe, ff, 00, 00, fe, ff, fc, ff, 09
  05e7, 00, fd, ff, 00, 00, 00, 00, f9, ff, 02, 00, fd, ff, fe, ff, 08
  05e8, 00, 01, 00, 04, 00, ff, ff, fd, ff, 00, 00, fc, ff, 01, 00, 00
  05e9, 00, 06, 00, 02, 00, 02, 00, ff, ff, 00, 00, 00, 00, 04, 00, ff
  05ea, ff, 02, 00, 00, 00, 03, 00, fb, ff, f9, ff, 03, 00, 00, 00, 05
  05eb, 00, ff, ff, ff, ff, 02, 00, fd, ff, ff, ff, 00, 00, 00, 00, 01
  05ec, 00, 03, 00, 04, 00, fd, ff, fc, ff, 00, 00, 01, 00, 01, 00, fe
  05ed, ff, ff, ff, fd, ff, 02, 00, fc, ff, 02, 00, 00, 00, 02, 00, fc
  05ee, ff, 01, 00, fe, ff, fe, ff, 05, 00, fd, ff, 05, 00, fc, ff, fd
  05ef, ff, 04, 00, 00, 00, fc, ff, 04, 00, fb, ff, 00, 00, fc, ff, 02
  05f0, 00, ff, ff, 01, 00, fd, ff, 00, 00, 01, 00, fd, ff, ff, ff, ff
  05f1, ff, ff, ff, ff, ff, ff, ff, 00, 00, 02, 00, ff, ff, 02, 00, 00
  05f2, 00, 05, 00, 01, 00, 04, 00, 05, 00, fe, ff, 01, 00, 04, 00, 04
  05f3, 00, 01, 00, 03, 00, fd, ff, 00, 00, 05, 00, fe, ff, 01, 00, fb
  05f4, ff, 01, 00, ff, ff, ff, ff, 01, 00, 03, 00, ff, ff, 04, 00, 00
  05f5, 00, 00, 00, ff, ff, 03, 00, 02, 00, 03, 00, fc, ff, 02, 00, 03
  05f6, 00, fe, ff, 02, 00, 04, 00, 01, 00, 05, 00, fc, ff, ff, ff, fe
  05f7, ff, 03, 00, 01, 00, 03, 00, 04, 00, 07, 00, 02, 00, 00, 00, ff
  05f8, ff, ff, ff, 02, 00, fc, ff, fa, ff, 04, 00, 00, 00, 00, 00, 03
  05f9, 00, 05, 00, 00, 00, 06, 00, 04, 00, fb, ff, 05, 00, ff, ff, 04
  05fa, 00, fd, ff, 00, 00, 03, 00, 04, 00, fe, ff, 03, 00, ff, ff, fe
  05fb, ff, fa, ff, 00, 00, 02, 00, 02, 00, 04, 00, fc, ff, 04, 00, ff
  05fc, ff, 02, 00, 03, 00, 00, 00, 00, 00, fd, ff, fe, ff, 00, 00, fd
  05fd, ff, fd, ff, 04, 00, 04, 00, ff, ff, 02, 00, 04, 00, 02, 00, 01
  05fe, 00, 07, 00, fd, ff, 03, 00, fb, ff, fe, ff, 03, 00, fb, ff, fe
  05ff, ff, fe, ff, fd, ff, 03, 00, fd, ff, 03, 00, 01, 00, 01, 00, 00
  0600, 00, 00, 00, 03, 00, 06, 00, ff, ff, 02, 00, fe, ff, 04, 00, 01
  0601, 00, ff, ff, 05, 00, fc, ff, 07, 00, 04, 00, 03, 00, ff, ff, ff
  0602, ff, ff, ff, 04, 00, fe, ff, 07, 00, fb, ff, 02, 00, 01, 00, fd
  0603, ff, 08, 00, ff, ff, 03, 00, fc, ff, 00, 00, 04, 00, fd, ff, 01
  0604, 00, 05, 00, 03, 00, 02, 00, 01, 00, 00, 00, 01, 00, fd, ff, 04
  0605, 00, 03, 00, 03, 00, fc, ff, ff, ff, 03, 00, 01, 00, ff, ff, 05
  0606, 00, fd, ff, 01, 00, fa, ff, 0a, 00, 00, 00, fc, ff, ff, ff, 01
  0607, 00, ff, ff, 01, 00, 03, 00, ff, ff, fb, ff, 05, 00, 06, 00, 02
  0608, 00, 05, 00, f4, ff, 04, 00, 00, 00, fc, ff, 04, 00, 01, 00, 03
  0609, 00, fe, ff, ff, ff, 04, 00, 01, 00, fc, ff, 00, 00, 03, 00, 00
  060a, 00, fd, ff, 02, 00, fd, ff, fe, ff, 00, 00, ff, ff, 05, 00, 02
  060b, 00, ff, ff, 03, 00, 01, 00, ff, ff, ff, ff, 02, 00, 03, 00, fe
  060c, ff, 01, 00, 00, 00, fe, ff, 02, 00, ff, ff, 02, 00, ff, ff, 01
  060d, 00, ff, ff, 01, 00, 01, 00, ff, ff, ff, ff, 06, 00, fd, ff, 00
  060e, 00, 01, 00, fc, ff, 06, 00, fe, ff, 05, 00, 01, 00, fe, ff, ff
  060f, ff, ff, ff, ff, ff, 01, 00, 02, 00, 00, 00, fc, ff, 02, 00, fe
  0610, ff, fd, ff, 04, 00, fc, ff, ff, ff, fe, ff, 05, 00, 03, 00, fd
  0611, ff, 00, 00, fd, ff, fe, ff, ff, ff, ff, ff, fd, ff, 02, 00, fd
  0612, ff, 04, 00, ff, ff, 02, 00, 01, 00, 01, 00, 02, 00, 00, 00, fb
  0613, ff, fe, ff, fd, ff, 05, 00, fd, ff, 04, 00, fa, ff, fa, ff, 01
  0614, 00, fe, ff, 00, 00, 01, 00, ff, ff, 02, 00, 00, 00, ff, ff, 01
  0615, 00, 00, 00, 01, 00, 02, 00, fd, ff, ff, ff, fc, ff, 05, 00, fc
  0616, ff, ff, ff, 01, 00, 02, 00, ff, ff, fc, ff, fe, ff, 00, 00, fe
  0617, ff, 02, 00, fc, ff, 01, 00, 04, 00, ff, ff, 04, 00, fd, ff, fc
  0618, ff, 02, 00, 01, 00, 03, 00, ff, ff, fd, ff, fd, ff, fd, ff, 03
  0619, 00, fd, ff, ff, ff, 01, 00, 04, 00, 01, 00, 01, 00, fd, ff, 02
  061a, 00, 00, 00, 05, 00, 00, 00, fe, ff, 01, 00, fd, ff, 00, 00, f8
  061b, ff, 01, 00, fd, ff, f9, ff, 08, 00, fa, ff, ff, ff, fe, ff, fa
  061c, ff, 04, 00, 02, 00, fe, ff, fd, ff, 00, 00, fe, ff, 41, 70, 00
  061d, c0, 1b, 03, 00, 01, 00, ff, ff, fd, ff, 03, 00, fe, ff, 07, 00
  061e, 03, 00, f6, ff, fc, ff, fb, ff, 04, 00, 00, 00, fe, ff, 04, 00
  061f, fd, ff, fe, ff, ff, ff, 03, 00, 00, 00, ff, ff, 00, 00, 02, 00
  0620, fb, ff, 03, 00, 00, 00, ff, ff, 05, 00, ff, ff, 03, 00, fe, ff
  0621, fc, ff, 05, 00, fe, ff, 03, 00, fe, ff, 00, 00, 00, 00, 01, 00
  0622, fe, ff, fa, ff, 00, 00, 04, 00, fe, ff, 03, 00, 02, 00, 03, 00
  0623, 00, 00, 02, 00, ff, ff, fe, ff, 02, 00, ff, ff, ff, ff, fe, ff
  0624, fc, ff, fa, ff, fc, ff, 00, 00, fd, ff, 02, 00, fd, ff, 06, 00
  0625, ff, ff, 01, 00, ff, ff, 00, 00, fd, ff, ff, ff, 06, 00, fa, ff
  0626, 01, 00, ff, ff, 00, 00, fe, ff, ff, ff, 02, 00, 00, 00, fc, ff
  0627, 02, 00, fb, ff, fe, ff, 00, 00, fb, ff, 02, 00, 01, 00, 00, 00
  0628, 02, 00, 01, 00, ff, ff, 03, 00, 02, 00, 01, 00, fe, ff, 04, 00
  0629, 00, 00, 07, 00, 01, 00, fd, ff, 07, 00, 00, 00, 04, 00, fe, ff
  062a, 00, 00, 04, 00, 03, 00, 01, 00, ff, ff, 03, 00, 04, 00, ff, ff
  062b, 07, 00, 00, 00, 02, 00, 02, 00, 01, 00, 01, 00, ff, ff, 05, 00
  062c, 04, 00, ff, ff, 03, 00, fd, ff, fe, ff, 05, 00, 00, 00, 03, 00
  062d, 00, 00, 01, 00, 05, 00, fe, ff, 03, 00, fe, ff, 02, 00, 02, 00
  062e, fe, ff, 03, 00, fc, ff, ff, ff, fd, ff, ff, ff, 05, 00, 01, 00
  062f, fd, ff, 01, 00, 01, 00, 00, 00, 03, 00, fe, ff, 04, 00, fc, ff
  0630, 01, 00, 01, 00, fd, ff, fd, ff, 00, 00, 06, 00, 02, 00, fe, ff
  0631, fe, ff, 02, 00, ff, ff, 04, 00, fe, ff, fe, ff, 00, 00, fe, ff
  0632, 01, 00, 00, 00, fd, ff, fe, ff, 02, 00, 00, 00, fe, ff, fd, ff
  0633, 00, 00, 02, 00, 02, 00, fa, ff, 04, 00, fd, ff, 01, 00, 02, 00
  0634, 00, 00, 00, 00, 03, 00, 02, 00, 01, 00, fd, ff, 03, 00, 00, 00
  0635, 01, 00, 03, 00, fa, ff, 01, 00, ff, ff, 02, 00, 03, 00, 04, 00
  0636, fd, ff, fc, ff, 03, 00, 06, 00, 03, 00, 04, 00, 01, 00, fc, ff
  0637, fe, ff, 05, 00, 04, 00, ff, ff, 00, 00, 05, 00, 03, 00, 04, 00
  0638, fe, ff, ff, ff, 03, 00, fc, ff, 03, 00, 00, 00, ff, ff, fe, ff
  0639, 01, 00, 04, 00, fe, ff, 04, 00, ff, ff, 03, 00, 03, 00, 00, 00
  063a, 04, 00, 00, 00, fd, ff, 04, 00, fc, ff, 00, 00, 01, 00, 05, 00
  063b, fe, ff, fd, ff, 01, 00, 01, 00, fe, ff, 06, 00, fd, ff, ff, ff
  063c, 01, 00, fe, ff, 09, 00, 01, 00, 03, 00, ff, ff, 02, 00, 05, 00
  063d, fb, ff, 00, 00, ff, ff, fa, ff, 02, 00, 03, 00, 02, 00, fd, ff
  063e, fc, ff, 02, 00, fe, ff, fe, ff, 01, 00, fd, ff, 04, 00, fb, ff
  063f, 02, 00, 01, 00, f9, ff, 03, 00, 01, 00, ff, ff, 01, 00, ff, ff
  0640, 05, 00, 02, 00, ff, ff, ff, ff, ff, ff, 02, 00, ff, ff, fe, ff
  0641, fd, ff, fe, ff, 05, 00, fd, ff, 03, 00, 02, 00, ff, ff, 03, 00
  0642, fe, ff, 04, 00, 04, 00, 01, 00, 00, 00, fe, ff, 02, 00, 00, 00
  0643, fb, ff, 05, 00, 00, 00, 06, 00, 02, 00, 01, 00, fe, ff, 06, 00
  0644, fa, ff, 02, 00, fd, ff, 01, 00, fa, ff, 02, 00, 02, 00, fd, ff
  0645, 02, 00, ff, ff, ff, ff, 02, 00, fb, ff, 05, 00, 04, 00, ff, ff
  0646, 01, 00, ff, ff, 03, 00, ff, ff, fd, ff, fd, ff, fb, ff, 06, 00
  0647, ff, ff, fd, ff, 00, 00, fd, ff, fb, ff, 01, 00, f8, ff, 05, 00
  0648, ff, ff, 03, 00, fd, ff, 01, 00, fc, ff, fd, ff, 00, 00, fb, ff
  0649, 03, 00, fb, ff, fa, ff, 00, 00, fe, ff, fa, ff, fa, ff, ff, ff
  064a, fd, ff, fe, ff, fc, ff, 00, 00, 03, 00, 00, 00, ff, ff, ff, ff
  064b, fe, ff, fd, ff, 01, 00, fb, ff, fd, ff, fc, ff, 00, 00, 03, 00
  064c, fa, ff, fd, ff, 00, 00, fc, ff, 01, 00, 03, 00, fa, ff, fe, ff
  064d, 05, 00, ff, ff, fc, ff, ff, ff, ff, ff, 01, 00, 00, 00, fc, ff
  064e, fd, ff, 02, 00, ff, ff, 01, 00, fc, ff, fd, ff, fc, ff, fb, ff
  064f, 04, 00, 04, 00, 00, 00, 03, 00, 03, 00, 03, 00, 02, 00, 00, 00
  0650, 01, 00, ff, ff, 04, 00, 01, 00, fe, ff, 00, 00, 03, 00, 06, 00
  0651, fd, ff, 01, 00, 02, 00, 02, 00, 01, 00, f9, ff, 02, 00, 00, 00
  0652, 05, 00, fe, ff, 02, 00, 04, 00, 03, 00, ff, ff, fb, ff, 00, 00
  0653, 01, 00, 01, 00, fe, ff, 05, 00, fe, ff, 02, 00, 03, 00, ff, ff
  0654, 06, 00, 00, 00, 02, 00, 02, 00, ff, ff, 31, 73, 00, c0, 1b, ff
  0655, ff, ff, ff, 01, 00, ff, ff, ff, ff, 02, 00, fe, ff, 02, 00, fa
  0656, ff, f9, ff, 04, 00, 00, 00, 04, 00, 01, 00, fe, ff, 05, 00, fd
  0657, ff, 06, 00, 02, 00, fd, ff, fe, ff, 07, 00, fe, ff, 01, 00, ff
  0658, ff, 03, 00, 00, 00, 01, 00, 01, 00, ff, ff, fb, ff, ff, ff, ff
  0659, ff, 00, 00, ff, ff, 02, 00, fc, ff, ff, ff, fd, ff, fd, ff, 03
  065a, 00, fa, ff, 03, 00, 02, 00, 01, 00, 02, 00, ff, ff, ff, ff, 02
  065b, 00, ff, ff, 01, 00, fb, ff, 01, 00, 00, 00, 01, 00, fc, ff, 04
  065c, 00, fe, ff, 01, 00, 00, 00, 04, 00, fd, ff, ff, ff, 02, 00, fe
  065d, ff, 03, 00, fe, ff, 00, 00, 00, 00, fc, ff, 06, 00, 01, 00, 02
  065e, 00, 00, 00, ff, ff, 03, 00, 04, 00, ff, ff, fd, ff, fb, ff, 08
  065f, 00, fd, ff, 03, 00, 00, 00, fd, ff, 02, 00, fe, ff, 03, 00, fd
  0660, ff, ff, ff, 02, 00, ff, ff, 05, 00, fe, ff, 01, 00, 02, 00, fe
  0661, ff, 02, 00, 05, 00, fb, ff, 00, 00, 04, 00, 04, 00, fe, ff, 01
  0662, 00, ff, ff, 00, 00, 00, 00, 03, 00, fd, ff, ff, ff, 02, 00, 03
  0663, 00, 01, 00, fa, ff, 03, 00, fd, ff, 04, 00, 01, 00, fd, ff, 07
  0664, 00, fd, ff, fe, ff, 02, 00, 05, 00, fd, ff, fd, ff, 01, 00, 03
  0665, 00, fb, ff, 05, 00, ff, ff, 03, 00, 01, 00, fe, ff, fd, ff, 01
  0666, 00, fe, ff, fa, ff, fc, ff, 03, 00, 01, 00, 01, 00, 00, 00, fb
  0667, ff, 00, 00, 01, 00, 05, 00, fd, ff, 04, 00, 05, 00, fc, ff, 05
  0668, 00, ff, ff, fc, ff, 06, 00, 04, 00, fd, ff, 03, 00, ff, ff, 06
  0669, 00, ff, ff, 04, 00, fe, ff, 00, 00, 07, 00, fe, ff, 01, 00, 06
  066a, 00, 00, 00, fe, ff, fd, ff, 03, 00, 04, 00, fa, ff, 04, 00, 01
  066b, 00, 04, 00, ff, ff, 03, 00, 05, 00, fe, ff, 06, 00, fe, ff, 00
  066c, 00, 06, 00, 01, 00, ff, ff, 01, 00, 01, 00, 05, 00, 00, 00, 06
  066d, 00, 04, 00, 00, 00, 06, 00, fd, ff, ff, ff, 06, 00, 00, 00, 04
  066e, 00, fe, ff, 00, 00, 01, 00, fb, ff, 03, 00, 05, 00, 01, 00, 00
  066f, 00, 00, 00, ff, ff, ff, ff, 02, 00, 03, 00, 00, 00, ff, ff, 04
  0670, 00, ff, ff, 02, 00, 02, 00, 02, 00, fe, ff, 02, 00, 02, 00, 03
  0671, 00, 03, 00, 01, 00, 01, 00, 07, 00, fd, ff, 01, 00, fe, ff, 04
  0672, 00, 02, 00, ff, ff, 06, 00, ff, ff, 07, 00, 01, 00, fe, ff, 00
  0673, 00, 02, 00, 01, 00, ff, ff, 02, 00, 01, 00, fc, ff, 01, 00, fe
  0674, ff, ff, ff, 02, 00, 02, 00, 02, 00, fe, ff, fd, ff, ff, ff, 03
  0675, 00, 04, 00, 03, 00, 05, 00, 08, 00, 02, 00, 04, 00, 03, 00, 03
  0676, 00, 02, 00, 01, 00, 05, 00, 02, 00, f9, ff, 05, 00, 00, 00, 00
  0677, 00, 03, 00, 01, 00, 06, 00, fd, ff, 06, 00, fd, ff, fd, ff, 02
  0678, 00, ff, ff, 03, 00, ff, ff, 00, 00, 04, 00, 00, 00, 03, 00, 02
  0679, 00, ff, ff, 03, 00, fc, ff, 02, 00, ff, ff, fd, ff, 03, 00, fb
  067a, ff, 01, 00, 02, 00, fe, ff, fe, ff, 01, 00, fe, ff, fb, ff, 06
  067b, 00, fe, ff, f7, ff, 04, 00, ff, ff, fa, ff, 00, 00, fd, ff, 03
  067c, 00, 01, 00, ff, ff, 00, 00, 00, 00, fe, ff, 02, 00, ff, ff, fe
  067d, ff, fe, ff, fe, ff, ff, ff, fc, ff, 00, 00, ff, ff, fe, ff, fe
  067e, ff, 01, 00, ff, ff, ff, ff, fe, ff, fc, ff, fe, ff, 00, 00, 02
  067f, 00, fe, ff, 01, 00, fc, ff, 02, 00, fe, ff, 03, 00, 00, 00, fd
  0680, ff, 01, 00, ff, ff, fe, ff, fd, ff, fe, ff, 00, 00, fb, ff, 00
  0681, 00, ff, ff, ff, ff, 02, 00, fe, ff, ff, ff, 04, 00, fd, ff, fe
  0682, ff, 00, 00, 00, 00, 02, 00, 01, 00, 03, 00, ff, ff, 02, 00, 00
  0683, 00, ff, ff, 00, 00, fd, ff, 03, 00, 01, 00, fe, ff, ff, ff, 00
  0684, 00, 00, 00, 05, 00, 03, 00, 01, 00, ff, ff, ff, ff, 02, 00, fc
  0685, ff, 04, 00, 01, 00, fd, ff, 02, 00, 01, 00, 04, 00, fe, ff, fe
  0686, ff, fe, ff, fe, ff, ff, ff, fd, ff, 02, 00, ff, ff, fb, ff, fe
  0687, ff, 02, 00, fe, ff, ff, ff, fc, ff, fe, ff, 02, 00, fe, ff, 03
  0688, 00, 02, 00, 01, 00, fe, ff, 02, 00, 02, 00, ff, ff, 02, 00, 02
  0689, 00, ff, ff, 04, 00, ff, ff, ff, ff, fb, ff, 01, 00, ff, ff, 02
  068a, 00, 05, 00, fd, ff, ff, ff, ff, ff, fe, ff, fc, ff, ff, ff, 01
  068b, 00, fd, ff, fc, ff, fa, ff, 01, 00, 01, 00, fd, ff, fc, ff, 00
  068c, 00, fb, ff, ff, ff, fe, ff, 31, 76, 00, c0, 1b, fb, ff, 03, 00
  068d, fe, ff, 02, 00, fd, ff, f4, ff, 00, 00, fc, ff, fa, ff, fd, ff
  068e, fc, ff, 01, 00, fb, ff, ff, ff, 02, 00, fe, ff, fe, ff, 01, 00
  068f, 07, 00, 02, 00, fc, ff, ff, ff, fe, ff, fa, ff, ff, ff, 00, 00
  0690, 01, 00, fd, ff, ff, ff, 01, 00, fc, ff, 00, 00, fd, ff, 01, 00
  0691, ff, ff, ff, ff, ff, ff, fb, ff, fd, ff, 03, 00, fd, ff, fe, ff
  0692, fe, ff, 01, 00, ff, ff, 01, 00, 02, 00, 01, 00, 01, 00, 02, 00
  0693, 00, 00, 02, 00, fc, ff, 00, 00, 01, 00, fd, ff, 00, 00, fc, ff
  0694, 01, 00, ff, ff, fb, ff, 05, 00, ff, ff, 04, 00, 01, 00, fb, ff
  0695, 03, 00, fb, ff, fd, ff, 02, 00, 01, 00, 07, 00, ff, ff, 01, 00
  0696, ff, ff, fb, ff, 06, 00, ff, ff, 04, 00, 00, 00, ff, ff, 02, 00
  0697, 02, 00, ff, ff, fe, ff, 01, 00, 01, 00, fd, ff, 05, 00, fc, ff
  0698, 01, 00, 05, 00, ff, ff, fe, ff, 01, 00, fe, ff, fc, ff, 00, 00
  0699, fe, ff, 05, 00, 01, 00, 03, 00, fa, ff, 02, 00, 01, 00, ff, ff
  069a, 01, 00, fe, ff, 02, 00, fc, ff, 00, 00, fc, ff, fb, ff, 04, 00
  069b, 02, 00, fc, ff, ff, ff, fd, ff, 00, 00, 01, 00, fb, ff, 03, 00
  069c, 03, 00, 03, 00, fe, ff, 01, 00, 05, 00, ff, ff, 03, 00, ff, ff
  069d, 00, 00, 01, 00, fc, ff, 01, 00, 03, 00, fd, ff, 03, 00, ff, ff
  069e, 05, 00, fd, ff, fd, ff, 05, 00, fe, ff, 01, 00, 01, 00, fe, ff
  069f, 03, 00, fb, ff, 03, 00, 03, 00, ff, ff, 03, 00, fe, ff, 04, 00
  06a0, 02, 00, fd, ff, 05, 00, 02, 00, 00, 00, 02, 00, fe, ff, 02, 00
  06a1, ff, ff, ff, ff, ff, ff, fc, ff, 02, 00, ff, ff, 04, 00, 05, 00
  06a2, ff, ff, 02, 00, 03, 00, 01, 00, fe, ff, 05, 00, 06, 00, fb, ff
  06a3, 01, 00, ff, ff, ff, ff, 02, 00, 00, 00, 03, 00, fd, ff, 01, 00
  06a4, 01, 00, ff, ff, 04, 00, fd, ff, 01, 00, 00, 00, fd, ff, 00, 00
  06a5, 00, 00, 01, 00, 02, 00, ff, ff, 03, 00, 02, 00, fc, ff, fe, ff
  06a6, 00, 00, 03, 00, fe, ff, 03, 00, 00, 00, fd, ff, fd, ff, 03, 00
  06a7, fe, ff, 01, 00, 01, 00, 00, 00, 02, 00, fd, ff, 05, 00, 00, 00
  06a8, 03, 00, 03, 00, 00, 00, 03, 00, fc, ff, fe, ff, ff, ff, ff, ff
  06a9, 02, 00, 01, 00, ff, ff, 05, 00, 00, 00, 05, 00, fe, ff, ff, ff
  06aa, 02, 00, 04, 00, 04, 00, 04, 00, fd, ff, fc, ff, fe, ff, 02, 00
  06ab, 00, 00, 05, 00, fd, ff, 02, 00, 03, 00, 04, 00, 04, 00, ff, ff
  06ac, 01, 00, 05, 00, fe, ff, 02, 00, 02, 00, fb, ff, ff, ff, 01, 00
  06ad, ff, ff, fd, ff, 01, 00, fa, ff, ff, ff, ff, ff, ff, ff, ff, ff
  06ae, 01, 00, ff, ff, 04, 00, 06, 00, ff, ff, 02, 00, 03, 00, 02, 00
  06af, fc, ff, ff, ff, 03, 00, fe, ff, 01, 00, 02, 00, 01, 00, 03, 00
  06b0, fe, ff, fe, ff, 04, 00, fe, ff, 06, 00, fe, ff, 01, 00, 06, 00
  06b1, fe, ff, ff, ff, fe, ff, fe, ff, 02, 00, fc, ff, 02, 00, f8, ff
  06b2, 02, 00, fc, ff, fb, ff, 09, 00, 01, 00, ff, ff, 00, 00, f8, ff
  06b3, 01, 00, fe, ff, fd, ff, fe, ff, fb, ff, 01, 00, fc, ff, 01, 00
  06b4, ff, ff, fe, ff, 01, 00, fe, ff, 01, 00, fe, ff, fc, ff, fb, ff
  06b5, 00, 00, 00, 00, fc, ff, fd, ff, 00, 00, fc, ff, 00, 00, 00, 00
  06b6, fa, ff, ff, ff, 00, 00, 02, 00, 01, 00, fc, ff, fe, ff, fe, ff
  06b7, 01, 00, fe, ff, 00, 00, 01, 00, fb, ff, 03, 00, 00, 00, fd, ff
  06b8, 02, 00, ff, ff, 02, 00, fe, ff, fb, ff, 03, 00, 01, 00, 05, 00
  06b9, 05, 00, 00, 00, 00, 00, ff, ff, 00, 00, 00, 00, fd, ff, 0a, 00
  06ba, fb, ff, ff, ff, 03, 00, fe, ff, ff, ff, 01, 00, fc, ff, 03, 00
  06bb, 01, 00, 03, 00, fd, ff, 03, 00, ff, ff, f7, ff, 03, 00, 00, 00
  06bc, fc, ff, 01, 00, ff, ff, ff, ff, fb, ff, fd, ff, 01, 00, fe, ff
  06bd, 03, 00, fd, ff, 03, 00, fc, ff, 00, 00, 03, 00, fb, ff, fe, ff
  06be, 00, 00, fe, ff, fa, ff, fa, ff, fe, ff, fe, ff, fa, ff, fd, ff
  06bf, fb, ff, fa, ff, fe, ff, fc, ff, 05, 00, fd, ff, 00, 00, ff, ff
  06c0, fd, ff, 03, 00, fc, ff, fe, ff, 02, 00, fe, ff, 02, 00, fb, ff
  06c1, ff, ff, fd, ff, fa, ff, 00, 00, fc, ff, fd, ff, ff, ff, fd, ff
  06c2, 02, 00, fe, ff, 02, 00, 03, 00, 01, 00, 01, 00, 03, 00, fb, ff
  06c3, 03, 00, fd, ff, ff, ff, fe, ff, 03, 00, fe, ff, fd, ff, 04, 00
  06c4, 02, 00, 03, 00, 31, 79, 00, c0, 1b, 03, 00, 00, 00, 06, 00, 00
  06c5, 00, 03, 00, ff, ff, 01, 00, 03, 00, fe, ff, 06, 00, 04, 00, 00
  06c6, 00, 02, 00, fb, ff, ff, ff, fd, ff, 01, 00, 04, 00, 00, 00, 00
  06c7, 00, 01, 00, 0a, 00, 04, 00, fd, ff, 08, 00, fe, ff, 04, 00, 07
  06c8, 00, 03, 00, 01, 00, 04, 00, 02, 00, 05, 00, 03, 00, 00, 00, ff
  06c9, ff, fe, ff, 05, 00, 00, 00, ff, ff, 01, 00, 03, 00, 01, 00, ff
  06ca, ff, fe, ff, 03, 00, fe, ff, 04, 00, fc, ff, 03, 00, 00, 00, fb
  06cb, ff, 03, 00, 00, 00, fe, ff, 04, 00, 00, 00, 04, 00, 01, 00, 00
  06cc, 00, 03, 00, 00, 00, 07, 00, 02, 00, 02, 00, 01, 00, fe, ff, 01
  06cd, 00, fe, ff, 03, 00, 00, 00, fe, ff, 00, 00, fe, ff, fd, ff, fd
  06ce, ff, fd, ff, ff, ff, fa, ff, 02, 00, ff, ff, fc, ff, 04, 00, fe
  06cf, ff, 03, 00, ff, ff, fb, ff, 02, 00, fd, ff, ff, ff, 04, 00, 00
  06d0, 00, fe, ff, fe, ff, 00, 00, 00, 00, ff, ff, 04, 00, 08, 00, 03
  06d1, 00, fe, ff, 02, 00, 02, 00, fd, ff, fc, ff, 03, 00, fe, ff, 02
  06d2, 00, fb, ff, ff, ff, fe, ff, fd, ff, 02, 00, 00, 00, 03, 00, 02
  06d3, 00, ff, ff, 02, 00, fc, ff, 02, 00, ff, ff, 00, 00, 02, 00, 04
  06d4, 00, ff, ff, 07, 00, fb, ff, 02, 00, ff, ff, 02, 00, 02, 00, fe
  06d5, ff, 02, 00, fe, ff, fe, ff, ff, ff, ff, ff, 03, 00, fc, ff, 05
  06d6, 00, 03, 00, fe, ff, 08, 00, 00, 00, ff, ff, fe, ff, 01, 00, ff
  06d7, ff, fe, ff, 02, 00, 05, 00, 00, 00, 03, 00, fc, ff, 01, 00, 01
  06d8, 00, 01, 00, 02, 00, fe, ff, 03, 00, ff, ff, fd, ff, 01, 00, fe
  06d9, ff, 01, 00, 03, 00, fd, ff, 01, 00, 02, 00, ff, ff, 03, 00, fe
  06da, ff, 02, 00, fd, ff, 05, 00, 02, 00, fd, ff, 07, 00, 02, 00, 01
  06db, 00, fe, ff, 04, 00, 00, 00, fb, ff, fd, ff, 03, 00, 00, 00, 01
