accelometer ODR: 3200 Hz
total # of rows: 3129
 Row #, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16
  067b, ff, 05, 00, 07, 00, fb, ff, 08, 00, 06, 00, 05, 00, 05, 00, 08
  067c, 00, 03, 00, 03, 00, 04, 00, ff, ff, ff, ff, 05, 00, 01, 00, 00
  067d, 00, 00, 00, 06, 00, ff, ff, 01, 00, 05, 00, 00, 00, 05, 00, 01
  067e, 00, 02, 00, fe, ff, ff, ff, 04, 00, fd, ff, 02, 00, 03, 00, f5
  067f, ff, fd, ff, 04, 00, f7, ff, ff, ff, fc, ff, fa, ff, fb, ff, 00
  0680, 00, fb, ff, fd, ff, 00, 00, fa, ff, fe, ff, 02, 00, f6, ff, fc
  0681, ff, 02, 00, f3, ff, ff, ff, 00, 00, f8, ff, fd, ff, 04, 00, fe
  0682, ff, fc, ff, 0a, 00, fe, ff, fe, ff, 05, 00, fe, ff, ff, ff, 08
  0683, 00, 02, 00, 01, 00, 06, 00, 00, 00, ff, ff, 0a, 00, 07, 00, ff
  0684, ff, 07, 00, 06, 00, 00, 00, 0b, 00, 02, 00, 05, 00, 0c, 00, 00
  0685, 00, 07, 00, 07, 00, 0c, 00, 03, 00, 05, 00, 05, 00, 03, 00, 05
  0686, 00, 09, 00, 06, 00, 05, 00, 04, 00, 06, 00, 02, 00, 03, 00, 05
  0687, 00, 04, 00, 04, 00, 01, 00, fc, ff, 04, 00, 01, 00, fd, ff, fc
  0688, ff, 04, 00, 02, 00, fa, ff, 07, 00, ff, ff, f7, ff, 07, 00, fd
  0689, ff, f9, ff, 01, 00, fa, ff, f7, ff, fc, ff, fd, ff, f4, ff, fc
  068a, ff, ff, ff, f2, ff, 01, 00, fd, ff, f0, ff, 01, 00, ff, ff, f3
  068b, ff, ff, ff, fd, ff, f2, ff, f9, ff, 00, 00, f1, ff, 00, 00, 04
  068c, 00, f2, ff, ff, ff, 00, 00, 11, 76, 00, c0, 1b, ea, ff, 04, 00
  068d, 05, 00, f6, ff, 02, 00, 02, 00, f6, ff, fc, ff, fe, ff, f8, ff
  068e, fe, ff, 06, 00, fc, ff, 02, 00, 03, 00, 01, 00, fd, ff, 06, 00
  068f, 04, 00, 03, 00, 08, 00, 0a, 00, 01, 00, 05, 00, 07, 00, ff, ff
  0690, 0b, 00, 07, 00, 05, 00, 04, 00, 07, 00, 08, 00, 04, 00, 07, 00
  0691, 04, 00, 03, 00, 0d, 00, 06, 00, 01, 00, 09, 00, 06, 00, 00, 00
  0692, 08, 00, 05, 00, fc, ff, ff, ff, 0a, 00, fa, ff, 00, 00, 04, 00
  0693, f8, ff, fb, ff, 01, 00, f5, ff, fb, ff, 01, 00, f6, ff, f6, ff
  0694, 02, 00, f6, ff, f6, ff, fd, ff, f5, ff, f7, ff, fb, ff, f6, ff
  0695, fa, ff, f9, ff, f3, ff, f2, ff, f5, ff, f7, ff, ef, ff, ff, ff
  0696, f8, ff, f7, ff, f9, ff, f9, ff, f9, ff, f7, ff, f9, ff, f8, ff
  0697, f2, ff, fe, ff, f6, ff, f3, ff, 03, 00, f7, ff, f7, ff, 03, 00
  0698, fb, ff, f7, ff, 07, 00, fd, ff, fa, ff, 06, 00, 03, 00, f6, ff
  0699, 0a, 00, fe, ff, fb, ff, 0e, 00, ff, ff, fa, ff, 0a, 00, ff, ff
  069a, 03, 00, 0a, 00, 03, 00, 03, 00, 08, 00, 05, 00, 03, 00, 02, 00
  069b, 03, 00, 07, 00, 09, 00, fe, ff, 06, 00, 03, 00, 05, 00, 08, 00
  069c, fe, ff, ff, ff, 07, 00, f9, ff, 02, 00, 09, 00, f6, ff, 03, 00
  069d, 07, 00, f8, ff, f9, ff, 07, 00, f2, ff, fe, ff, 03, 00, f1, ff
  069e, fa, ff, 01, 00, f1, ff, f9, ff, 02, 00, f1, ff, fc, ff, fa, ff
  069f, f1, ff, fa, ff, fc, ff, f5, ff, f9, ff, 00, 00, f2, ff, f8, ff
  06a0, fd, ff, fa, ff, fc, ff, fb, ff, 00, 00, fc, ff, ff, ff, 01, 00
  06a1, f7, ff, fa, ff, 03, 00, 01, 00, fc, ff, 00, 00, 09, 00, fd, ff
  06a2, 03, 00, 08, 00, fd, ff, 04, 00, 07, 00, 01, 00, 07, 00, 01, 00
  06a3, 04, 00, 07, 00, 06, 00, 08, 00, fd, ff, 09, 00, 03, 00, ff, ff
  06a4, 07, 00, 04, 00, fe, ff, 05, 00, 05, 00, fe, ff, 04, 00, 05, 00
  06a5, fd, ff, fd, ff, 09, 00, f3, ff, 01, 00, 02, 00, f5, ff, ff, ff
  06a6, ff, ff, f9, ff, fa, ff, 05, 00, fd, ff, fa, ff, 01, 00, fb, ff
  06a7, fd, ff, 05, 00, fb, ff, fb, ff, fe, ff, fa, ff, fe, ff, fc, ff
  06a8, fd, ff, fd, ff, 00, 00, 01, 00, ff, ff, 00, 00, 03, 00, f9, ff
  06a9, 04, 00, ff, ff, 05, 00, ff, ff, 02, 00, 09, 00, fd, ff, fe, ff
  06aa, 09, 00, fe, ff, 04, 00, 06, 00, 00, 00, 05, 00, 05, 00, 04, 00
  06ab, 00, 00, 09, 00, fe, ff, 00, 00, 0e, 00, ff, ff, ff, ff, 0d, 00
  06ac, 01, 00, 03, 00, 0f, 00, ff, ff, 01, 00, 0b, 00, 01, 00, fd, ff
  06ad, 0b, 00, 01, 00, fb, ff, 0d, 00, 00, 00, fc, ff, 07, 00, 01, 00
  06ae, fa, ff, 09, 00, 01, 00, fb, ff, 06, 00, 02, 00, f7, ff, 06, 00
  06af, 01, 00, ff, ff, 04, 00, 01, 00, 01, 00, ff, ff, 01, 00, 02, 00
  06b0, fa, ff, 01, 00, 02, 00, fe, ff, 04, 00, fd, ff, fc, ff, ff, ff
  06b1, ff, ff, f9, ff, 01, 00, fe, ff, fa, ff, 00, 00, 04, 00, fd, ff
  06b2, 06, 00, 03, 00, f7, ff, 02, 00, 03, 00, ff, ff, ff, ff, 04, 00
  06b3, 02, 00, fa, ff, 02, 00, 04, 00, fe, ff, 02, 00, 04, 00, fb, ff
  06b4, 02, 00, 09, 00, ff, ff, 00, 00, 0c, 00, 03, 00, fe, ff, 09, 00
  06b5, ff, ff, 03, 00, 0d, 00, 00, 00, 04, 00, 0b, 00, ff, ff, 00, 00
  06b6, 0b, 00, 05, 00, 04, 00, 0c, 00, ff, ff, 02, 00, 06, 00, 04, 00
  06b7, ff, ff, 08, 00, 03, 00, 03, 00, 01, 00, 05, 00, 00, 00, fe, ff
  06b8, 04, 00, fd, ff, 04, 00, fc, ff, 00, 00, fd, ff, 03, 00, 02, 00
  06b9, fc, ff, 00, 00, 00, 00, f5, ff, f9, ff, 01, 00, f6, ff, 04, 00
  06ba, fb, ff, f5, ff, 00, 00, fc, ff, f9, ff, fa, ff, 00, 00, f8, ff
  06bb, fb, ff, 02, 00, f6, ff, fd, ff, ff, ff, f8, ff, 02, 00, fc, ff
  06bc, fe, ff, fb, ff, 02, 00, 01, 00, fa, ff, 07, 00, 01, 00, fb, ff
  06bd, 08, 00, fd, ff, 02, 00, 08, 00, ff, ff, 02, 00, 08, 00, 0b, 00
  06be, fb, ff, 08, 00, 07, 00, 00, 00, 08, 00, 06, 00, fe, ff, 08, 00
  06bf, 04, 00, 02, 00, 0c, 00, 08, 00, 03, 00, 09, 00, 08, 00, 00, 00
  06c0, 0a, 00, 07, 00, 02, 00, 07, 00, 06, 00, 01, 00, 08, 00, 06, 00
  06c1, 09, 00, 03, 00, 03, 00, 07, 00, 08, 00, 08, 00, 03, 00, 01, 00
  06c2, 05, 00, 05, 00, fe, ff, 02, 00, 05, 00, 02, 00, fa, ff, 07, 00
  06c3, ff, ff, f9, ff, 07, 00, fb, ff, f9, ff, 03, 00, fc, ff, f6, ff
  06c4, 01, 00, fb, ff, 01, 79, 00, c0, 1b, f8, ff, 03, 00, fc, ff, f1
  06c5, ff, 01, 00, 01, 00, f0, ff, 02, 00, f9, ff, f5, ff, fe, ff, 02
  06c6, 00, ef, ff, fd, ff, fd, ff, f4, ff, 00, 00, 06, 00, f6, ff, 02
  06c7, 00, 02, 00, ef, ff, 01, 00, 02, 00, f7, ff, 00, 00, 08, 00, ff
  06c8, ff, fd, ff, 05, 00, ff, ff, fe, ff, 0b, 00, 01, 00, 00, 00, 0b
  06c9, 00, 02, 00, 06, 00, 07, 00, 07, 00, 04, 00, 08, 00, 0e, 00, 01
  06ca, 00, 0a, 00, 06, 00, 03, 00, 0e, 00, ff, ff, 07, 00, 08, 00, 05
  06cb, 00, 0c, 00, 0c, 00, 0c, 00, 05, 00, 05, 00, 08, 00, 07, 00, 01
  06cc, 00, 0a, 00, 05, 00, 08, 00, 08, 00, 06, 00, fa, ff, fd, ff, 02
  06cd, 00, fa, ff, fe, ff, 04, 00, fd, ff, ff, ff, 00, 00, f8, ff, fc
  06ce, ff, 01, 00, fa, ff, f6, ff, fe, ff, fd, ff, f2, ff, fe, ff, f4
  06cf, ff, f8, ff, fb, ff, f3, ff, fa, ff, f8, ff, f4, ff, f5, ff, fb
  06d0, ff, f3, ff, ef, ff, fa, ff, f8, ff, f0, ff, fb, ff, fb, ff, f7
  06d1, ff, fa, ff, fd, ff, f4, ff, f1, ff, fc, ff, fa, ff, f4, ff, 00
  06d2, 00, f8, ff, f4, ff, 06, 00, fa, ff, f8, ff, 09, 00, ff, ff, f7
  06d3, ff, 07, 00, fe, ff, fb, ff, 09, 00, fe, ff, fc, ff, 0e, 00, fe
  06d4, ff, fe, ff, 07, 00, 04, 00, 03, 00, 0b, 00, 03, 00, ff, ff, 09
  06d5, 00, 05, 00, 03, 00, 07, 00, 06, 00, 08, 00, 05, 00, 07, 00, 00
  06d6, 00, 00, 00, 01, 00, 08, 00, fe, ff, 00, 00, 0b, 00, f8, ff, 02
  06d7, 00, 02, 00, f6, ff, fe, ff, 04, 00, f7, ff, fb, ff, ff, ff, f5
  06d8, ff, f9, ff, 0b, 00, ed, ff, ff, ff, 01, 00, f4, ff, fd, ff, fe
  06d9, ff, f2, ff, f8, ff, 00, 00, f5, ff, fa, ff, f9, ff, f2, ff, f9
  06da, ff, fc, ff, f8, ff, fd, ff, fe, ff, f8, ff, ff, ff, fb, ff, 03
  06db, 00, 02, 00, fd, ff, 00, 00, 02, 00, 02, 00, 01, 00, ff, ff, fd
  06dc, ff, 09, 00, 06, 00, ff, ff, 03, 00, 06, 00, 02, 00, 08, 00, 06
  06dd, 00, 02, 00, 05, 00, 03, 00, 07, 00, 04, 00, 00, 00, 06, 00, 00
  06de, 00, 05, 00, 07, 00, fd, ff, 06, 00, 06, 00, fb, ff, 02, 00, 07
  06df, 00, 00, 00, 03, 00, 07, 00, f9, ff, 01, 00, 08, 00, f8, ff, 03
  06e0, 00, 07, 00, f8, ff, fc, ff, 03, 00, f5, ff, fe, ff, 02, 00, fb
  06e1, ff, fc, ff, 00, 00, f5, ff, f7, ff, 04, 00, f7, ff, fd, ff, 01
  06e2, 00, f8, ff, fe, ff, fe, ff, fb, ff, ff, ff, fc, ff, 03, 00, fb
  06e3, ff, 00, 00, fc, ff, 03, 00, fb, ff, 02, 00, 07, 00, ff, ff, 03
  06e4, 00, 03, 00, 01, 00, ff, ff, 08, 00, fc, ff, 03, 00, 07, 00, ff
  06e5, ff, fe, ff, 0b, 00, 03, 00, 02, 00, 0d, 00, 03, 00, ff, ff, 0d
  06e6, 00, 01, 00, ff, ff, 0b, 00, 02, 00, 01, 00, 07, 00, 03, 00, fe
  06e7, ff, 0b, 00, 02, 00, 02, 00, 0d, 00, 02, 00, fb, ff, 0d, 00, 02
  06e8, 00, fa, ff, 06, 00, 03, 00, 02, 00, 07, 00, ff, ff, ff, ff, 06
  06e9, 00, 03, 00, f9, ff, 0a, 00, ff, ff, f9, ff, 04, 00, ff, ff, ff
  06ea, ff, 02, 00, ff, ff, ff, ff, ff, ff, fe, ff, fb, ff, f7, ff, 06
  06eb, 00, 00, 00, f9, ff, 01, 00, 00, 00, ff, ff, fb, ff, 06, 00, fd
  06ec, ff, fe, ff, 06, 00, f8, ff, 01, 00, 02, 00, fb, ff, 04, 00, 02
  06ed, 00, 04, 00, 02, 00, 04, 00, 02, 00, fc, ff, 03, 00, 07, 00, fa
  06ee, ff, 06, 00, 04, 00, 01, 00, 02, 00, 09, 00, 03, 00, fe, ff, 07
  06ef, 00, 01, 00, fc, ff, 0c, 00, 02, 00, 01, 00, 09, 00, fd, ff, 01
  06f0, 00, 07, 00, fe, ff, 02, 00, 09, 00, 01, 00, 03, 00, 0b, 00, fc
  06f1, ff, 03, 00, 0b, 00, fc, ff, 01, 00, 05, 00, 02, 00, 03, 00, fe
  06f2, ff, 01, 00, 02, 00, 02, 00, ff, ff, 01, 00, fe, ff, 03, 00, 03
  06f3, 00, fe, ff, 00, 00, 05, 00, fe, ff, 02, 00, 04, 00, f9, ff, ff
  06f4, ff, ff, ff, f8, ff, 01, 00, 01, 00, fb, ff, 02, 00, 00, 00, fc
  06f5, ff, ff, ff, 02, 00, f9, ff, fe, ff, 04, 00, f8, ff, ff, ff, 03
  06f6, 00, f7, ff, 00, 00, 04, 00, fd, ff, fb, ff, 09, 00, 01, 00, fd
  06f7, ff, 05, 00, 02, 00, fe, ff, 06, 00, 01, 00, fe, ff, 02, 00, 03
  06f8, 00, ff, ff, 09, 00, 06, 00, 00, 00, 06, 00, 09, 00, fd, ff, 07
  06f9, 00, 0a, 00, 00, 00, 0c, 00, 03, 00, fe, ff, 0a, 00, 07, 00, 07
  06fa, 00, 05, 00, 0b, 00, 02, 00, 05, 00, 08, 00, 03, 00, 06, 00, 0a
  06fb, 00, 03, 00, 05, 00, 03, 00, 03, 00, 03, 00, ff, ff, 08, 00, ff
  06fc, ff, 01, 7c, 00, c0, 1b, 08, 00, 05, 00, ff, ff, 03, 00, 04, 00
  06fd, fd, ff, f6, ff, 08, 00, fe, ff, f8, ff, ff, ff, fd, ff, f7, ff
  06fe, 05, 00, f7, ff, f9, ff, 01, 00, f8, ff, fe, ff, 05, 00, fa, ff
  06ff, f7, ff, ff, ff, fb, ff, ec, ff, 00, 00, ff, ff, ee, ff, 00, 00
  0700, fd, ff, f6, ff, fc, ff, 00, 00, f3, ff, fc, ff, 01, 00, f5, ff
  0701, fe, ff, 03, 00, f1, ff, 02, 00, 05, 00, f4, ff, 03, 00, 06, 00
  0702, f6, ff, 05, 00, 09, 00, f9, ff, 00, 00, 0a, 00, fe, ff, 04, 00
  0703, 0a, 00, fd, ff, 01, 00, 08, 00, fe, ff, 03, 00, 09, 00, 07, 00
  0704, 02, 00, 08, 00, 09, 00, 04, 00, 0a, 00, 09, 00, 04, 00, 0b, 00
  0705, 08, 00, 05, 00, 07, 00, 08, 00, 07, 00, 01, 00, 0d, 00, 05, 00
  0706, 04, 00, 09, 00, 03, 00, 01, 00, 08, 00, 07, 00, fc, ff, ff, ff
  0707, 07, 00, 01, 00, 01, 00, 0d, 00, f6, ff, 02, 00, 02, 00, fe, ff
  0708, fe, ff, 01, 00, f8, ff, fd, ff, 00, 00, 01, 00, f4, ff, fe, ff
  0709, f9, ff, f5, ff, fd, ff, fa, ff, f3, ff, f9, ff, f8, ff, f4, ff
  070a, 00, 00, f7, ff, f3, ff, f9, ff, f3, ff, ee, ff, f7, ff, f3, ff
  070b, f1, ff, f5, ff, f4, ff, f2, ff, f7, ff, f7, ff, f5, ff, f0, ff
  070c, fc, ff, f6, ff, f3, ff, 01, 00, fc, ff, f8, ff, 03, 00, f9, ff
  070d, fa, ff, 0a, 00, fc, ff, f6, ff, 0d, 00, 02, 00, f7, ff, 0c, 00
  070e, 09, 00, fd, ff, 0a, 00, 03, 00, fa, ff, 0e, 00, 07, 00, 00, 00
  070f, 0e, 00, 05, 00, fe, ff, 05, 00, 02, 00, 03, 00, 0a, 00, 03, 00
  0710, 06, 00, 08, 00, 03, 00, 04, 00, ff, ff, 03, 00, 0a, 00, fa, ff
  0711, 06, 00, 07, 00, fb, ff, ff, ff, 08, 00, fb, ff, fb, ff, 05, 00
  0712, fc, ff, f9, ff, 03, 00, f1, ff, fa, ff, 07, 00, f2, ff, f5, ff
  0713, ff, ff, f1, ff, fa, ff, fc, ff, f6, ff, fd, ff, fa, ff, f7, ff
  0714, f4, ff, fc, ff, f3, ff, f3, ff, fe, ff, f8, ff, fe, ff, fc, ff
  0715, fa, ff, fb, ff, fb, ff, 00, 00, ff, ff, fa, ff, 04, 00, ff, ff
  0716, fe, ff, 07, 00, fd, ff, fd, ff, 01, 00, 02, 00, 01, 00, 05, 00
  0717, 03, 00, fe, ff, 04, 00, 07, 00, fe, ff, 02, 00, 01, 00, 02, 00
  0718, 04, 00, 06, 00, 06, 00, 00, 00, 0c, 00, 09, 00, ff, ff, 07, 00
  0719, 0d, 00, fb, ff, 02, 00, 06, 00, fd, ff, 04, 00, 06, 00, fb, ff
  071a, fc, ff, 09, 00, f7, ff, ff, ff, 0a, 00, f9, ff, ff, ff, ff, ff
  071b, fc, ff, 02, 00, ff, ff, f9, ff, fd, ff, 00, 00, f8, ff, f4, ff
  071c, 07, 00, f4, ff, fb, ff, 01, 00, fa, ff, fe, ff, fd, ff, f8, ff
  071d, ff, ff, ff, ff, fd, ff, fe, ff, 01, 00, fe, ff, fb, ff, ff, ff
  071e, 03, 00, 04, 00, fe, ff, ff, ff, 0a, 00, fc, ff, 01, 00, 07, 00
  071f, ff, ff, 07, 00, 0a, 00, ff, ff, ff, ff, 08, 00, 05, 00, fa, ff
  0720, 0b, 00, 04, 00, fd, ff, 0f, 00, 01, 00, fe, ff, 0e, 00, 02, 00
  0721, 02, 00, 08, 00, 01, 00, ff, ff, 07, 00, 04, 00, fd, ff, 0a, 00
  0722, 02, 00, fa, ff, 0c, 00, 03, 00, fb, ff, 06, 00, 00, 00, fc, ff
  0723, 0a, 00, 05, 00, fc, ff, 01, 00, 03, 00, f8, ff, 09, 00, fe, ff
  0724, f9, ff, 05, 00, ff, ff, fa, ff, 00, 00, fb, ff, fe, ff, f9, ff
  0725, fe, ff, f9, ff, fc, ff, 04, 00, fd, ff, fd, ff, fb, ff, 01, 00
  0726, fb, ff, 00, 00, fb, ff, fb, ff, 01, 00, 03, 00, fb, ff, ff, ff
  0727, 03, 00, fc, ff, 01, 00, 02, 00, 02, 00, 01, 00, 05, 00, 02, 00
  0728, fe, ff, 05, 00, 08, 00, 01, 00, 03, 00, 06, 00, fe, ff, ff, ff
  0729, 09, 00, 04, 00, 01, 00, 0b, 00, ff, ff, fe, ff, 0a, 00, fd, ff
  072a, 01, 00, 0e, 00, ff, ff, 05, 00, 0b, 00, 05, 00, 01, 00, 08, 00
  072b, 06, 00, 01, 00, 0e, 00, ff, ff, ff, ff, 0b, 00, fd, ff, ff, ff
  072c, 08, 00, 01, 00, 02, 00, 01, 00, 01, 00, fe, ff, 02, 00, 08, 00
  072d, fd, ff, f6, ff, 01, 00, fe, ff, fc, ff, 01, 00, ff, ff, fd, ff
  072e, ff, ff, 04, 00, fc, ff, fe, ff, fd, ff, f8, ff, 03, 00, 02, 00
  072f, fa, ff, 03, 00, ff, ff, fd, ff, fc, ff, 03, 00, fe, ff, fe, ff
  0730, 02, 00, f5, ff, ff, ff, 03, 00, f5, ff, fd, ff, 01, 00, fa, ff
  0731, 01, 00, 01, 00, fc, ff, f9, ff, 01, 00, fb, ff, 00, 00, 02, 00
  0732, 01, 00, fa, ff, 03, 00, 03, 00, 02, 00, 06, 00, 04, 00, fe, ff
  0733, 02, 00, 02, 00, f8, ff, 08, 00, 08, 00, fb, ff, 0c, 00, 01, 7f
  0734, 00, c0, 1b, 09, 00, 04, 00, 0a, 00, 09, 00, 01, 00, 09, 00, 09
  0735, 00, ff, ff, fc, ff, 0a, 00, fe, ff, 03, 00, 0d, 00, fe, ff, 09
  0736, 00, 06, 00, ff, ff, 07, 00, 07, 00, 09, 00, 01, 00, 0c, 00, 03
  0737, 00, 03, 00, 06, 00, fe, ff, ff, ff, fd, ff, 05, 00, 00, 00, 02
  0738, 00, 06, 00, ff, ff, fc, ff, 04, 00, f8, ff, fd, ff, 03, 00, fa
  0739, ff, f6, ff, fe, ff, fe, ff, f8, ff, 00, 00, 01, 00, f2, ff, ff
  073a, ff, ff, ff, f3, ff, 03, 00, fe, ff, f5, ff, fb, ff, ff, ff, fd
  073b, ff, fc, ff, 08, 00, fa, ff, fb, ff, 07, 00, f5, ff, 00, 00, 08
  073c, 00, f7, ff, 01, 00, 08, 00, fb, ff, fe, ff, 0d, 00, 01, 00, ff
  073d, ff, 06, 00, fd, ff, 04, 00, 0e, 00, 02, 00, 07, 00, 0c, 00, 05
  073e, 00, 07, 00, 0d, 00, 04, 00, 0b, 00, 09, 00, 09, 00, 05, 00, 06
  073f, 00, 07, 00, 04, 00, 0c, 00, 0a, 00, 04, 00, 03, 00, 06, 00, 07
  0740, 00, 07, 00, 0d, 00, 09, 00, 03, 00, 07, 00, 09, 00, 05, 00, 08
  0741, 00, 02, 00, 06, 00, 02, 00, 0b, 00, 03, 00, 02, 00, 06, 00, fd
  0742, ff, 01, 00, 08, 00, fd, ff, fe, ff, 00, 00, fb, ff, f7, ff, fe
  0743, ff, 01, 00, f8, ff, fc, ff, f7, ff, f5, ff, 02, 00, f9, ff, f6
  0744, ff, 02, 00, fa, ff, f4, ff, fb, ff, fa, ff, f6, ff, f9, ff, fa
  0745, ff, f6, ff, fc, ff, fb, ff, f3, ff, f8, ff, fc, ff, f8, ff, f9
  0746, ff, fa, ff, f8, ff, f5, ff, fe, ff, f9, ff, f2, ff, 02, 00, fb
  0747, ff, f2, ff, 03, 00, fd, ff, f8, ff, 01, 00, 04, 00, fc, ff, 07
  0748, 00, 02, 00, fc, ff, 08, 00, 02, 00, f8, ff, 10, 00, 02, 00, ff
  0749, ff, 07, 00, 01, 00, 01, 00, 09, 00, 0c, 00, 00, 00, 0b, 00, 06
  074a, 00, fc, ff, 09, 00, 06, 00, 02, 00, 05, 00, 05, 00, 04, 00, fe
  074b, ff, 02, 00, 08, 00, fe, ff, fd, ff, 07, 00, fa, ff, 01, 00, 0a
  074c, 00, f6, ff, ff, ff, 04, 00, f5, ff, f7, ff, 01, 00, ee, ff, fc
  074d, ff, 04, 00, f2, ff, f9, ff, 01, 00, ef, ff, f7, ff, fd, ff, f1
  074e, ff, fb, ff, fb, ff, f3, ff, f6, ff, fa, ff, f9, ff, f6, ff, fa
  074f, ff, f9, ff, fc, ff, fa, ff, f9, ff, fe, ff, f4, ff, fe, ff, 03
  0750, 00, fb, ff, 02, 00, fe, ff, fd, ff, 05, 00, 03, 00, fd, ff, 00
  0751, 00, 06, 00, fd, ff, 07, 00, 05, 00, fe, ff, 03, 00, 05, 00, 00
  0752, 00, 07, 00, 02, 00, 03, 00, 03, 00, ff, ff, 0c, 00, ff, ff, 07
  0753, 00, 03, 00, 02, 00, 04, 00, 05, 00, 01, 00, 05, 00, 07, 00, fd
  0754, ff, f9, ff, 0c, 00, f9, ff, fd, ff, 0d, 00, f7, ff, ff, ff, 0a
  0755, 00, f7, ff, fd, ff, 06, 00, f8, ff, f9, ff, 01, 00, f6, ff, fc
  0756, ff, 00, 00, f7, ff, f6, ff, 01, 00, f5, ff, f7, ff, 01, 00, f2
  0757, ff, fb, ff, fe, ff, f3, ff, ff, ff, fc, ff, ff, ff, fc, ff, fd
  0758, ff, f9, ff, fc, ff, 00, 00, ff, ff, 05, 00, f9, ff, 00, 00, 08
  0759, 00, fd, ff, 01, 00, 09, 00, fd, ff, fd, ff, 05, 00, fa, ff, 03
  075a, 00, 05, 00, 01, 00, 00, 00, 08, 00, fe, ff, 01, 00, 0e, 00, fd
  075b, ff, 02, 00, 0b, 00, 03, 00, 02, 00, 09, 00, 04, 00, 01, 00, 06
  075c, 00, 05, 00, fe, ff, 0b, 00, 05, 00, ff, ff, 12, 00, 02, 00, ff
  075d, ff, 0d, 00, 00, 00, fe, ff, 03, 00, 06, 00, fd, ff, 08, 00, 03
  075e, 00, fa, ff, 07, 00, 05, 00, fc, ff, 02, 00, fe, ff, fb, ff, 03
  075f, 00, fe, ff, fd, ff, ff, ff, 01, 00, fd, ff, fc, ff, 05, 00, f9
  0760, ff, fe, ff, fd, ff, ff, ff, fb, ff, fe, ff, 01, 00, fe, ff, ff
  0761, ff, 06, 00, ff, ff, ff, ff, 03, 00, 03, 00, ff, ff, 02, 00, 07
  0762, 00, fe, ff, 03, 00, 05, 00, fe, ff, 02, 00, 0b, 00, ff, ff, 05
  0763, 00, 04, 00, ff, ff, 02, 00, 05, 00, 04, 00, 01, 00, 0a, 00, ff
  0764, ff, ff, ff, 0f, 00, 00, 00, ff, ff, 09, 00, 04, 00, 00, 00, 06
  0765, 00, 02, 00, 01, 00, 06, 00, 03, 00, ff, ff, 0e, 00, 01, 00, ff
  0766, ff, 07, 00, ff, ff, fa, ff, 09, 00, fd, ff, 01, 00, 02, 00, fd
  0767, ff, fc, ff, 01, 00, 01, 00, fe, ff, 03, 00, 01, 00, fd, ff, fd
  0768, ff, fe, ff, 01, 00, fb, ff, 01, 00, 00, 00, fd, ff, fb, ff, 02
  0769, 00, f9, ff, 01, 00, fa, ff, fd, ff, 01, 00, ff, ff, fa, ff, fe
  076a, ff, 02, 00, f6, ff, f9, ff, 04, 00, fb, ff, 01, 00, ff, ff, f4
  076b, ff, 03, 00, ff, ff, fa, ff, fa, ff, 06, 00, 01, 82, 00, c0, 1b
  076c, fe, ff, fd, ff, 07, 00, 01, 00, fb, ff, 08, 00, fd, ff, fb, ff
  076d, 00, 00, ff, ff, 08, 00, 03, 00, 04, 00, fb, ff, 03, 00, 02, 00
  076e, fb, ff, 06, 00, 05, 00, fd, ff, 0a, 00, 0a, 00, 02, 00, 06, 00
  076f, 04, 00, 03, 00, 07, 00, 0d, 00, 03, 00, 05, 00, 06, 00, 03, 00
  0770, 07, 00, 0a, 00, 02, 00, 07, 00, 05, 00, 03, 00, 05, 00, fe, ff
  0771, 07, 00, 01, 00, 09, 00, 03, 00, 00, 00, 01, 00, 07, 00, fe, ff
  0772, fa, ff, 01, 00, 02, 00, f8, ff, 06, 00, 00, 00, fc, ff, 03, 00
  0773, fb, ff, f8, ff, ff, ff, fc, ff, fa, ff, fc, ff, fa, ff, f4, ff
  0774, fb, ff, 01, 00, f6, ff, fc, ff, ff, ff, f0, ff, 01, 00, ff, ff
  0775, f4, ff, fe, ff, 07, 00, f3, ff, fb, ff, 03, 00, fa, ff, ff, ff
  0776, 0b, 00, f6, ff, 01, 00, 05, 00, f5, ff, 01, 00, 07, 00, fc, ff
  0777, 01, 00, 0b, 00, fd, ff, 02, 00, 0a, 00, fc, ff, 02, 00, 0c, 00
  0778, ff, ff, 00, 00, 09, 00, 06, 00, 09, 00, 0a, 00, 06, 00, 03, 00
  0779, 08, 00, 08, 00, 03, 00, 08, 00, 0b, 00, 05, 00, 09, 00, 06, 00
  077a, 06, 00, 05, 00, 07, 00, 05, 00, 07, 00, 10, 00, 03, 00, 03, 00
  077b, 09, 00, 06, 00, 03, 00, 0a, 00, 08, 00, 03, 00, 01, 00, 04, 00
  077c, ff, ff, fb, ff, 07, 00, fc, ff, fc, ff, 07, 00, f8, ff, f9, ff
  077d, ff, ff, fc, ff, f7, ff, 00, 00, fa, ff, f3, ff, 00, 00, fd, ff
  077e, f2, ff, 00, 00, f5, ff, f6, ff, fd, ff, f5, ff, f8, ff, fc, ff
  077f, f7, ff, f1, ff, fe, ff, ff, ff, ee, ff, fb, ff, f9, ff, f0, ff
  0780, fa, ff, fb, ff, fa, ff, fc, ff, f9, ff, fb, ff, f7, ff, ff, ff
  0781, f4, ff, f6, ff, 04, 00, fa, ff, f8, ff, 05, 00, fa, ff, f9, ff
