accelometer ODR: 3200 Hz
total # of rows: 3129
 Row #, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16
  0611, 00, 01, 00, ff, ff, 01, 00, 02, 00, ff, ff, fd, ff, fe, ff, fd
  0612, ff, 05, 00, fb, ff, 03, 00, 00, 00, fd, ff, 03, 00, fd, ff, 02
  0613, 00, 03, 00, ff, ff, 00, 00, fd, ff, ff, ff, 03, 00, 05, 00, 05
  0614, 00, fa, ff, 02, 00, ff, ff, fc, ff, 03, 00, ff, ff, f9, ff, ff
  0615, ff, ff, ff, ff, ff, fd, ff, fd, ff, 00, 00, ff, ff, 03, 00, f9
  0616, ff, fe, ff, fd, ff, ff, ff, 02, 00, fe, ff, fc, ff, 01, 00, 05
  0617, 00, 00, 00, ff, ff, 01, 00, fd, ff, fb, ff, 04, 00, ff, ff, fe
  0618, ff, 03, 00, fe, ff, fd, ff, ff, ff, ff, ff, 03, 00, fd, ff, 03
  0619, 00, fe, ff, 02, 00, 00, 00, fa, ff, 03, 00, fb, ff, ff, ff, 01
  061a, 00, fd, ff, 01, 00, ff, ff, fe, ff, 01, 00, fe, ff, 01, 00, fc
  061b, ff, 01, 00, fe, ff, ff, ff, ff, ff, fd, ff, 01, 00, ff, ff, 00
  061c, 00, fc, ff, ff, ff, fd, ff, fe, ff, fd, ff, 01, 00, 11, 70, 00
  061d, c0, 1b, 01, 00, 00, 00, ff, ff, fc, ff, 04, 00, fa, ff, fd, ff
  061e, 02, 00, f9, ff, 01, 00, fc, ff, ff, ff, 03, 00, fd, ff, 02, 00
  061f, fc, ff, fd, ff, 00, 00, fe, ff, 05, 00, 00, 00, ff, ff, fc, ff
  0620, fe, ff, ff, ff, ff, ff, ff, ff, ff, ff, 00, 00, 03, 00, fd, ff
  0621, 01, 00, fe, ff, ff, ff, 02, 00, fe, ff, ff, ff, 01, 00, fd, ff
  0622, 03, 00, fd, ff, 01, 00, 01, 00, 03, 00, 04, 00, fe, ff, 00, 00
  0623, 02, 00, ff, ff, 03, 00, fc, ff, 01, 00, 04, 00, ff, ff, 06, 00
  0624, ff, ff, fc, ff, 04, 00, ff, ff, 02, 00, fd, ff, fc, ff, 01, 00
  0625, ff, ff, 05, 00, fe, ff, 03, 00, ff, ff, 01, 00, fd, ff, fa, ff
  0626, 00, 00, 03, 00, fb, ff, 03, 00, ff, ff, 07, 00, 02, 00, ff, ff
  0627, 01, 00, 00, 00, 05, 00, 01, 00, fd, ff, 03, 00, 01, 00, 02, 00
  0628, 06, 00, fc, ff, ff, ff, fa, ff, 02, 00, 03, 00, ff, ff, fd, ff
  0629, ff, ff, fd, ff, 00, 00, ff, ff, fe, ff, fa, ff, 03, 00, 01, 00
  062a, 00, 00, fc, ff, fd, ff, 00, 00, ff, ff, 03, 00, 00, 00, 02, 00
  062b, 05, 00, 01, 00, 00, 00, 05, 00, fd, ff, fe, ff, 04, 00, 03, 00
  062c, 06, 00, ff, ff, 01, 00, 05, 00, fd, ff, 04, 00, fe, ff, ff, ff
  062d, ff, ff, 00, 00, 01, 00, fd, ff, 03, 00, 05, 00, fd, ff, 07, 00
  062e, fd, ff, 01, 00, 05, 00, ff, ff, 04, 00, fc, ff, 06, 00, 01, 00
  062f, fe, ff, ff, ff, f8, ff, 06, 00, 04, 00, ff, ff, 06, 00, 03, 00
  0630, ff, ff, 01, 00, fd, ff, 05, 00, 02, 00, 01, 00, fe, ff, 00, 00
  0631, 03, 00, ff, ff, ff, ff, ff, ff, 01, 00, 04, 00, fc, ff, 00, 00
  0632, 02, 00, fe, ff, 03, 00, 00, 00, 01, 00, ff, ff, 01, 00, 05, 00
  0633, 01, 00, ff, ff, ff, ff, 01, 00, 05, 00, fd, ff, fb, ff, 04, 00
  0634, fb, ff, 04, 00, 02, 00, 02, 00, 03, 00, 00, 00, 03, 00, 03, 00
  0635, 01, 00, 03, 00, ff, ff, 00, 00, fd, ff, 01, 00, 02, 00, 02, 00
  0636, fe, ff, 03, 00, 03, 00, 01, 00, fb, ff, 05, 00, ff, ff, 03, 00
  0637, 04, 00, 03, 00, 04, 00, fa, ff, 00, 00, 04, 00, fc, ff, 09, 00
  0638, 02, 00, ff, ff, ff, ff, 01, 00, 03, 00, 01, 00, 01, 00, 03, 00
  0639, ff, ff, 03, 00, fc, ff, fd, ff, 04, 00, 01, 00, 03, 00, 00, 00
  063a, 07, 00, fb, ff, fd, ff, 04, 00, 01, 00, 01, 00, 01, 00, fd, ff
  063b, 06, 00, fe, ff, 01, 00, ff, ff, fe, ff, 05, 00, 04, 00, 01, 00
  063c, 01, 00, 01, 00, 01, 00, fc, ff, 00, 00, 05, 00, 02, 00, 03, 00
  063d, ff, ff, 04, 00, fd, ff, ff, ff, 05, 00, fd, ff, 05, 00, fd, ff
  063e, ff, ff, fd, ff, 01, 00, fe, ff, ff, ff, ff, ff, 01, 00, ff, ff
  063f, 03, 00, fb, ff, fb, ff, 05, 00, fe, ff, ff, ff, 04, 00, 01, 00
  0640, 03, 00, fc, ff, 01, 00, 03, 00, ff, ff, 04, 00, fd, ff, fd, ff
  0641, ff, ff, fc, ff, 03, 00, fa, ff, 04, 00, fb, ff, fe, ff, fe, ff
  0642, 02, 00, fc, ff, fc, ff, ff, ff, 03, 00, fe, ff, 03, 00, 00, 00
  0643, fd, ff, 01, 00, ff, ff, 02, 00, fa, ff, fb, ff, fe, ff, f8, ff
  0644, 02, 00, fd, ff, fc, ff, ff, ff, fc, ff, fd, ff, 02, 00, fa, ff
  0645, ff, ff, 03, 00, 05, 00, 01, 00, fe, ff, fd, ff, 00, 00, 00, 00
  0646, 03, 00, ff, ff, 00, 00, fc, ff, ff, ff, fe, ff, 02, 00, 03, 00
  0647, 00, 00, fd, ff, 00, 00, 00, 00, 04, 00, fe, ff, 00, 00, fe, ff
  0648, 05, 00, fe, ff, fe, ff, 02, 00, 02, 00, fa, ff, 05, 00, fe, ff
  0649, 03, 00, fd, ff, fc, ff, ff, ff, fd, ff, 01, 00, 04, 00, 01, 00
  064a, 03, 00, fd, ff, 01, 00, fd, ff, 01, 00, 00, 00, 00, 00, fe, ff
  064b, fe, ff, ff, ff, 05, 00, fa, ff, fd, ff, 00, 00, fe, ff, 03, 00
  064c, fb, ff, fd, ff, fd, ff, f9, ff, 01, 00, fe, ff, 06, 00, 01, 00
  064d, fc, ff, ff, ff, fb, ff, 00, 00, fe, ff, fa, ff, 01, 00, fb, ff
  064e, fb, ff, 05, 00, ff, ff, 01, 00, fe, ff, 06, 00, fc, ff, 02, 00
  064f, ff, ff, fd, ff, 03, 00, 02, 00, fe, ff, 00, 00, fe, ff, 01, 00
  0650, ff, ff, fa, ff, 02, 00, 04, 00, 02, 00, fd, ff, ff, ff, 00, 00
  0651, fa, ff, 04, 00, 00, 00, fd, ff, 03, 00, 02, 00, 00, 00, 02, 00
  0652, fb, ff, 05, 00, 05, 00, 03, 00, fd, ff, 01, 00, 03, 00, 00, 00
  0653, 01, 00, 02, 00, 01, 00, fe, ff, fe, ff, 02, 00, 00, 00, fd, ff
  0654, 07, 00, fe, ff, ff, ff, 04, 00, fc, ff, 01, 73, 00, c0, 1b, 03
  0655, 00, ff, ff, 05, 00, fd, ff, 03, 00, 03, 00, fe, ff, 01, 00, fe
  0656, ff, ff, ff, 05, 00, 00, 00, 01, 00, 03, 00, ff, ff, 04, 00, 01
  0657, 00, 02, 00, f9, ff, 01, 00, 03, 00, fc, ff, ff, ff, 00, 00, f9
  0658, ff, 02, 00, 03, 00, 02, 00, fb, ff, 03, 00, 02, 00, 01, 00, 03
  0659, 00, 04, 00, 01, 00, fd, ff, fe, ff, 00, 00, ff, ff, 01, 00, 03
  065a, 00, fd, ff, 03, 00, ff, ff, 00, 00, 02, 00, fd, ff, fe, ff, ff
  065b, ff, 02, 00, 03, 00, 03, 00, fd, ff, 01, 00, fd, ff, 04, 00, fe
  065c, ff, fe, ff, 01, 00, ff, ff, fe, ff, f9, ff, fd, ff, ff, ff, 04
  065d, 00, 03, 00, fb, ff, 02, 00, 00, 00, ff, ff, 03, 00, 01, 00, 01
  065e, 00, 00, 00, fd, ff, 02, 00, 00, 00, 02, 00, 01, 00, fe, ff, 07
  065f, 00, fc, ff, fd, ff, fd, ff, f8, ff, 02, 00, fe, ff, 01, 00, 00
  0660, 00, fc, ff, 04, 00, fb, ff, 02, 00, fc, ff, 00, 00, 02, 00, fc
  0661, ff, ff, ff, 04, 00, fb, ff, fd, ff, ff, ff, 05, 00, 00, 00, fc
  0662, ff, ff, ff, fc, ff, 03, 00, ff, ff, fd, ff, 01, 00, fb, ff, ff
  0663, ff, 00, 00, fd, ff, 00, 00, ff, ff, 02, 00, 02, 00, 01, 00, 02
  0664, 00, fe, ff, 00, 00, 01, 00, 04, 00, fd, ff, ff, ff, 03, 00, 03
  0665, 00, ff, ff, 04, 00, fd, ff, 06, 00, fe, ff, fd, ff, 07, 00, 01
  0666, 00, fe, ff, 04, 00, 03, 00, 01, 00, fd, ff, 03, 00, ff, ff, fc
  0667, ff, 04, 00, fa, ff, 05, 00, fe, ff, fe, ff, 03, 00, 00, 00, fd
  0668, ff, 03, 00, 01, 00, 01, 00, fe, ff, 01, 00, ff, ff, fe, ff, 05
  0669, 00, 01, 00, 07, 00, 01, 00, 02, 00, 04, 00, f8, ff, 02, 00, 00
  066a, 00, fe, ff, 02, 00, 01, 00, fd, ff, 00, 00, fc, ff, 04, 00, 02
  066b, 00, 06, 00, ff, ff, fa, ff, 02, 00, fa, ff, fc, ff, fe, ff, 01
  066c, 00, 02, 00, fc, ff, fb, ff, 03, 00, ff, ff, 04, 00, ff, ff, ff
  066d, ff, ff, ff, ff, ff, 03, 00, 01, 00, fd, ff, 02, 00, fd, ff, 02
  066e, 00, 03, 00, 01, 00, 02, 00, fd, ff, 02, 00, 01, 00, 07, 00, fd
  066f, ff, 00, 00, ff, ff, fd, ff, 03, 00, 01, 00, 01, 00, 05, 00, fe
  0670, ff, ff, ff, fd, ff, fe, ff, 03, 00, fd, ff, ff, ff, 02, 00, fe
  0671, ff, 01, 00, fd, ff, 00, 00, fe, ff, fe, ff, 02, 00, ff, ff, 01
  0672, 00, fd, ff, fe, ff, 04, 00, ff, ff, ff, ff, 00, 00, 00, 00, 05
  0673, 00, fd, ff, 00, 00, 03, 00, fb, ff, ff, ff, fd, ff, 01, 00, ff
  0674, ff, fd, ff, 07, 00, fd, ff, fd, ff, 03, 00, fd, ff, 04, 00, fc
  0675, ff, 03, 00, 04, 00, fd, ff, 02, 00, 02, 00, 01, 00, 01, 00, ff
  0676, ff, fe, ff, fd, ff, ff, ff, 01, 00, 03, 00, 03, 00, fd, ff, fe
  0677, ff, 03, 00, 00, 00, 01, 00, fd, ff, 00, 00, ff, ff, 02, 00, 02
  0678, 00, 01, 00, 02, 00, 02, 00, fa, ff, 01, 00, 01, 00, fd, ff, 03
  0679, 00, ff, ff, 06, 00, fc, ff, 01, 00, fe, ff, fb, ff, 02, 00, fd
  067a, ff, 05, 00, 00, 00, 01, 00, 03, 00, 01, 00, 01, 00, 03, 00, 02
  067b, 00, 03, 00, 02, 00, fd, ff, 03, 00, fc, ff, 01, 00, fa, ff, 02
  067c, 00, ff, ff, fc, ff, 02, 00, ff, ff, fe, ff, ff, ff, 02, 00, 04
  067d, 00, fc, ff, 05, 00, fc, ff, f8, ff, 04, 00, fe, ff, ff, ff, fd
  067e, ff, 01, 00, 03, 00, fc, ff, fc, ff, 03, 00, fe, ff, 03, 00, fd
  067f, ff, 03, 00, fe, ff, fb, ff, 08, 00, 00, 00, 03, 00, 03, 00, fe
  0680, ff, fe, ff, fb, ff, ff, ff, 04, 00, fa, ff, 02, 00, fe, ff, 00
  0681, 00, fb, ff, ff, ff, 04, 00, fc, ff, fe, ff, 01, 00, fb, ff, 03
  0682, 00, 00, 00, 00, 00, 01, 00, 04, 00, 00, 00, ff, ff, 00, 00, fd
  0683, ff, fb, ff, 01, 00, fa, ff, 03, 00, fb, ff, fc, ff, fd, ff, 00
  0684, 00, 00, 00, ff, ff, 02, 00, fe, ff, fa, ff, 01, 00, ff, ff, fc
  0685, ff, 00, 00, 01, 00, fc, ff, 02, 00, ff, ff, 01, 00, fb, ff, 03
  0686, 00, 03, 00, 00, 00, 00, 00, fd, ff, 02, 00, 07, 00, fe, ff, 01
  0687, 00, 00, 00, 03, 00, fd, ff, 00, 00, fc, ff, 00, 00, 01, 00, 01
  0688, 00, fd, ff, 05, 00, ff, ff, 01, 00, fd, ff, fd, ff, 02, 00, fe
  0689, ff, ff, ff, 01, 00, ff, ff, 05, 00, ff, ff, ff, ff, 05, 00, fe
  068a, ff, fe, ff, fd, ff, 01, 00, 04, 00, fc, ff, 04, 00, 01, 00, 03
  068b, 00, 02, 00, fe, ff, 06, 00, fd, ff, f6, ff, fc, ff, 00, 00, 01
  068c, 00, f9, ff, 02, 00, fe, ff, 01, 76, 00, c0, 1b, fd, ff, 03, 00
  068d, ff, ff, fd, ff, 01, 00, fe, ff, 01, 00, fd, ff, fb, ff, 01, 00
  068e, 00, 00, 04, 00, fe, ff, 02, 00, ff, ff, fa, ff, 01, 00, 00, 00
  068f, 03, 00, fb, ff, fe, ff, 09, 00, ff, ff, fa, ff, 03, 00, fc, ff
  0690, 04, 00, 02, 00, 00, 00, 02, 00, fd, ff, fe, ff, fe, ff, 03, 00
  0691, 00, 00, fe, ff, 02, 00, fa, ff, ff, ff, 02, 00, 00, 00, 00, 00
  0692, fe, ff, 01, 00, 00, 00, fa, ff, 03, 00, ff, ff, 01, 00, 00, 00
  0693, ff, ff, 00, 00, fa, ff, 03, 00, fa, ff, fe, ff, 00, 00, f9, ff
  0694, ff, ff, fe, ff, fc, ff, ff, ff, 03, 00, fe, ff, 00, 00, 00, 00
  0695, 03, 00, fb, ff, fe, ff, 02, 00, fb, ff, 00, 00, 03, 00, fc, ff
  0696, 01, 00, fc, ff, 05, 00, 00, 00, ff, ff, 00, 00, 03, 00, ff, ff
  0697, fd, ff, 02, 00, ff, ff, fe, ff, 03, 00, fb, ff, ff, ff, 01, 00
  0698, ff, ff, 09, 00, 01, 00, 03, 00, 02, 00, ff, ff, 02, 00, ff, ff
  0699, 00, 00, 01, 00, fe, ff, 06, 00, 01, 00, 01, 00, fe, ff, fc, ff
  069a, 08, 00, fa, ff, fe, ff, fd, ff, 00, 00, 04, 00, ff, ff, 04, 00
  069b, f9, ff, 00, 00, 03, 00, fe, ff, fb, ff, ff, ff, 01, 00, 08, 00
  069c, ff, ff, 05, 00, 00, 00, ff, ff, 05, 00, fe, ff, 04, 00, f8, ff
  069d, 01, 00, fc, ff, ff, ff, 08, 00, ff, ff, fb, ff, 03, 00, fe, ff
  069e, ff, ff, 07, 00, ff, ff, 02, 00, fe, ff, 01, 00, 02, 00, fe, ff
  069f, 04, 00, 02, 00, ff, ff, fe, ff, 01, 00, 06, 00, ff, ff, 03, 00
  06a0, fc, ff, ff, ff, 02, 00, 00, 00, 01, 00, ff, ff, fd, ff, 05, 00
  06a1, fd, ff, 01, 00, 00, 00, fc, ff, 03, 00, 06, 00, 04, 00, fd, ff
  06a2, 02, 00, 06, 00, fe, ff, 03, 00, 04, 00, fc, ff, 04, 00, 01, 00
  06a3, 00, 00, 02, 00, 00, 00, 02, 00, 03, 00, ff, ff, ff, ff, 03, 00
  06a4, 05, 00, 00, 00, 03, 00, 03, 00, 00, 00, ff, ff, ff, ff, ff, ff
  06a5, 02, 00, fb, ff, 04, 00, 06, 00, 01, 00, fd, ff, 02, 00, fd, ff
  06a6, fe, ff, 00, 00, 07, 00, fe, ff, 02, 00, fb, ff, 01, 00, 02, 00
  06a7, 01, 00, 02, 00, 03, 00, 06, 00, 03, 00, 02, 00, 02, 00, fd, ff
  06a8, 01, 00, ff, ff, fd, ff, 00, 00, ff, ff, fe, ff, ff, ff, fc, ff
  06a9, 07, 00, 01, 00, 05, 00, 04, 00, fc, ff, 06, 00, 00, 00, fd, ff
  06aa, 01, 00, fe, ff, 03, 00, ff, ff, 00, 00, 03, 00, fa, ff, 02, 00
  06ab, ff, ff, 03, 00, 03, 00, fe, ff, 03, 00, fc, ff, 00, 00, 02, 00
  06ac, 01, 00, 01, 00, ff, ff, fd, ff, 03, 00, 01, 00, 02, 00, ff, ff
  06ad, 00, 00, fe, ff, fe, ff, 03, 00, 01, 00, ff, ff, 07, 00, ff, ff
  06ae, 04, 00, fb, ff, 01, 00, 00, 00, 03, 00, 05, 00, ff, ff, 03, 00
  06af, 05, 00, fd, ff, 02, 00, 00, 00, 02, 00, 03, 00, fd, ff, 01, 00
  06b0, fc, ff, ff, ff, 04, 00, ff, ff, ff, ff, fd, ff, 03, 00, 00, 00
  06b1, fb, ff, 02, 00, 00, 00, ff, ff, 05, 00, 01, 00, 03, 00, fb, ff
  06b2, 01, 00, ff, ff, fe, ff, ff, ff, 03, 00, ff, ff, 02, 00, fd, ff
  06b3, 02, 00, fc, ff, 01, 00, 04, 00, 03, 00, 02, 00, fd, ff, 00, 00
  06b4, ff, ff, fa, ff, 04, 00, fe, ff, ff, ff, 01, 00, f9, ff, 03, 00
  06b5, ff, ff, 00, 00, ff, ff, fb, ff, 07, 00, 02, 00, fc, ff, ff, ff
  06b6, fa, ff, 05, 00, ff, ff, 05, 00, ff, ff, 00, 00, 02, 00, 01, 00
  06b7, fb, ff, 04, 00, ff, ff, 00, 00, fc, ff, ff, ff, 03, 00, fd, ff
  06b8, 03, 00, fe, ff, 01, 00, 03, 00, ff, ff, ff, ff, 01, 00, fd, ff
  06b9, 04, 00, fb, ff, 02, 00, 02, 00, 02, 00, ff, ff, fd, ff, 01, 00
  06ba, fa, ff, fd, ff, 01, 00, fe, ff, fe, ff, fe, ff, fc, ff, 05, 00
  06bb, fc, ff, 02, 00, fe, ff, fe, ff, fe, ff, fd, ff, 01, 00, fe, ff
  06bc, fd, ff, fd, ff, 01, 00, 09, 00, fd, ff, 01, 00, ff, ff, fd, ff
  06bd, ff, ff, ff, ff, 00, 00, ff, ff, fb, ff, 02, 00, fc, ff, 04, 00
  06be, 01, 00, 00, 00, 02, 00, fe, ff, ff, ff, ff, ff, fe, ff, 04, 00
  06bf, fb, ff, 00, 00, 01, 00, 02, 00, 05, 00, ff, ff, fe, ff, 01, 00
  06c0, 00, 00, ff, ff, fe, ff, ff, ff, fc, ff, ff, ff, 02, 00, f8, ff
  06c1, fd, ff, fd, ff, 00, 00, 00, 00, fe, ff, 02, 00, fd, ff, ff, ff
  06c2, ff, ff, ff, ff, 03, 00, 05, 00, 01, 00, 02, 00, ff, ff, fc, ff
  06c3, fb, ff, ff, ff, fd, ff, fd, ff, 03, 00, ff, ff, 00, 00, 03, 00
  06c4, 00, 00, fc, ff, f1, 78, 00, c0, 1b, 01, 00, 01, 00, fe, ff, ff
  06c5, ff, 00, 00, 00, 00, 00, 00, 06, 00, ff, ff, 04, 00, ff, ff, fb
  06c6, ff, fe, ff, 00, 00, 02, 00, 02, 00, 01, 00, 02, 00, fd, ff, 00
  06c7, 00, 04, 00, 04, 00, 02, 00, ff, ff, 03, 00, fe, ff, ff, ff, fe
  06c8, ff, fc, ff, 00, 00, 08, 00, fb, ff, 02, 00, ff, ff, ff, ff, fc
  06c9, ff, fc, ff, 04, 00, 04, 00, 03, 00, fd, ff, fc, ff, 07, 00, 02
  06ca, 00, fd, ff, 05, 00, fe, ff, 01, 00, fd, ff, 00, 00, 01, 00, fe
  06cb, ff, 05, 00, 04, 00, 03, 00, 02, 00, 00, 00, 05, 00, 02, 00, fe
  06cc, ff, 05, 00, 03, 00, 03, 00, fe, ff, 01, 00, ff, ff, fb, ff, 09
  06cd, 00, 02, 00, 02, 00, fb, ff, 05, 00, 06, 00, 02, 00, 04, 00, 01
  06ce, 00, fa, ff, 01, 00, 01, 00, fd, ff, ff, ff, 00, 00, 01, 00, 04
  06cf, 00, 04, 00, fc, ff, fe, ff, 03, 00, fe, ff, 03, 00, 01, 00, fe
  06d0, ff, fe, ff, fd, ff, 01, 00, 06, 00, ff, ff, 01, 00, 01, 00, ff
  06d1, ff, 01, 00, 01, 00, 08, 00, fd, ff, 01, 00, 03, 00, 00, 00, 01
  06d2, 00, 02, 00, ff, ff, 02, 00, ff, ff, 00, 00, ff, ff, 03, 00, 03
  06d3, 00, 01, 00, 02, 00, 01, 00, 05, 00, fe, ff, 01, 00, ff, ff, fd
  06d4, ff, fc, ff, 03, 00, fd, ff, 01, 00, fe, ff, fd, ff, ff, ff, fe
  06d5, ff, 01, 00, fe, ff, 01, 00, 04, 00, 07, 00, 03, 00, 00, 00, fd
  06d6, ff, 06, 00, ff, ff, ff, ff, 03, 00, ff, ff, fd, ff, fd, ff, 05
  06d7, 00, fd, ff, 03, 00, ff, ff, fe, ff, 06, 00, fe, ff, fd, ff, ff
  06d8, ff, ff, ff, ff, ff, 01, 00, fe, ff, 01, 00, 01, 00, 07, 00, ff
  06d9, ff, fe, ff, 03, 00, fe, ff, 05, 00, fc, ff, 01, 00, 03, 00, 01
  06da, 00, 01, 00, 02, 00, 01, 00, fd, ff, 03, 00, 04, 00, 04, 00, 00
  06db, 00, 03, 00, 02, 00, 00, 00, 07, 00, 03, 00, ff, ff, 01, 00, 01
  06dc, 00, 03, 00, 01, 00, fe, ff, fd, ff, 02, 00, fe, ff, 00, 00, 03
  06dd, 00, 02, 00, ff, ff, ff, ff, 00, 00, 02, 00, fe, ff, fe, ff, fe
  06de, ff, 04, 00, ff, ff, fe, ff, 07, 00, 01, 00, 01, 00, 03, 00, 02
  06df, 00, 01, 00, f6, ff, 03, 00, 02, 00, ff, ff, ff, ff, fc, ff, 02
  06e0, 00, fd, ff, fa, ff, 02, 00, 00, 00, 04, 00, 07, 00, ff, ff, fe
  06e1, ff, fe, ff, 01, 00, fe, ff, fc, ff, 04, 00, fe, ff, 00, 00, fe
  06e2, ff, 00, 00, 02, 00, f6, ff, 01, 00, 02, 00, 00, 00, 05, 00, fd
  06e3, ff, ff, ff, 00, 00, fd, ff, 02, 00, ff, ff, 01, 00, 02, 00, ff
  06e4, ff, 01, 00, ff, ff, 00, 00, 03, 00, ff, ff, 03, 00, 01, 00, 02
  06e5, 00, 01, 00, fe, ff, 05, 00, 01, 00, 02, 00, 01, 00, 00, 00, ff
  06e6, ff, ff, ff, 01, 00, ff, ff, 02, 00, 00, 00, fc, ff, 02, 00, 03
  06e7, 00, fd, ff, 03, 00, 03, 00, 03, 00, 01, 00, fd, ff, ff, ff, 01
  06e8, 00, 05, 00, fd, ff, ff, ff, 02, 00, ff, ff, 03, 00, fd, ff, fe
  06e9, ff, 02, 00, 01, 00, ff, ff, fe, ff, ff, ff, ff, ff, 01, 00, 00
  06ea, 00, fd, ff, fe, ff, 03, 00, ff, ff, 01, 00, 00, 00, fd, ff, 08
  06eb, 00, fd, ff, 03, 00, ff, ff, fc, ff, fc, ff, 00, 00, 05, 00, 02
  06ec, 00, fd, ff, 00, 00, fd, ff, ff, ff, fe, ff, fc, ff, 01, 00, fd
  06ed, ff, 02, 00, 01, 00, fa, ff, 02, 00, fb, ff, fe, ff, 03, 00, 02
  06ee, 00, 00, 00, ff, ff, 00, 00, ff, ff, fb, ff, 01, 00, fd, ff, 05
  06ef, 00, ff, ff, ff, ff, fd, ff, fc, ff, 05, 00, 01, 00, fe, ff, 02
  06f0, 00, fe, ff, 02, 00, 00, 00, ff, ff, 04, 00, fd, ff, fd, ff, ff
  06f1, ff, 00, 00, 02, 00, 00, 00, ff, ff, 02, 00, ff, ff, 00, 00, 03
  06f2, 00, 00, 00, 01, 00, 03, 00, 02, 00, 01, 00, 05, 00, 01, 00, 01
  06f3, 00, ff, ff, fd, ff, ff, ff, 02, 00, ff, ff, 03, 00, fd, ff, 03
  06f4, 00, fd, ff, fd, ff, 07, 00, fd, ff, ff, ff, ff, ff, 03, 00, 03
  06f5, 00, 01, 00, 00, 00, fe, ff, 02, 00, ff, ff, fd, ff, 01, 00, ff
  06f6, ff, f7, ff, 01, 00, ff, ff, fe, ff, 01, 00, fe, ff, fd, ff, fe
  06f7, ff, 00, 00, fd, ff, fe, ff, 00, 00, ff, ff, 02, 00, 00, 00, fc
  06f8, ff, 05, 00, ff, ff, fe, ff, 01, 00, fb, ff, fd, ff, ff, ff, ff
  06f9, ff, 01, 00, 02, 00, ff, ff, fa, ff, 03, 00, 00, 00, fc, ff, fe
  06fa, ff, fb, ff, 00, 00, fd, ff, ff, ff, fe, ff, fa, ff, ff, ff, 00
  06fb, 00, fc, ff, 04, 00, fa, ff, 02, 00, 00, 00, fb, ff, 00, 00, fd
  06fc, ff, f1, 7b, 00, c0, 1b, 01, 00, fc, ff, fb, ff, 01, 00, f9, ff
  06fd, 04, 00, 02, 00, fc, ff, f8, ff, f9, ff, ff, ff, 00, 00, 01, 00
  06fe, 01, 00, fd, ff, 03, 00, 03, 00, fe, ff, fd, ff, fe, ff, 05, 00
  06ff, ff, ff, fd, ff, ff, ff, ff, ff, 02, 00, 01, 00, 01, 00, 05, 00
  0700, 00, 00, 03, 00, 01, 00, fe, ff, 04, 00, 01, 00, fe, ff, 01, 00
  0701, fc, ff, fa, ff, fe, ff, 01, 00, fd, ff, fa, ff, 03, 00, 02, 00
  0702, 01, 00, ff, ff, fc, ff, 03, 00, ff, ff, fe, ff, 01, 00, 00, 00
  0703, 01, 00, ff, ff, fd, ff, 00, 00, fe, ff, 01, 00, fb, ff, 04, 00
  0704, fc, ff, fc, ff, 02, 00, fa, ff, 02, 00, ff, ff, fa, ff, 00, 00
  0705, fe, ff, 01, 00, 00, 00, fe, ff, fd, ff, 03, 00, 05, 00, ff, ff
  0706, fe, ff, 06, 00, ff, ff, fc, ff, 02, 00, ff, ff, 00, 00, 02, 00
  0707, 01, 00, 03, 00, 02, 00, 02, 00, ff, ff, ff, ff, ff, ff, 02, 00
  0708, 07, 00, fe, ff, 00, 00, 01, 00, 02, 00, 03, 00, fc, ff, fe, ff
  0709, 00, 00, 01, 00, fe, ff, fd, ff, 03, 00, fe, ff, 03, 00, 07, 00
  070a, fa, ff, fc, ff, 01, 00, fe, ff, 02, 00, fc, ff, fe, ff, 00, 00
  070b, 01, 00, fe, ff, 04, 00, 04, 00, 02, 00, 03, 00, 03, 00, fd, ff
  070c, 01, 00, ff, ff, 01, 00, 04, 00, ff, ff, 01, 00, 02, 00, ff, ff
  070d, 05, 00, 03, 00, 04, 00, 00, 00, 02, 00, 02, 00, 03, 00, 03, 00
  070e, 03, 00, 00, 00, 02, 00, 04, 00, ff, ff, 01, 00, ff, ff, 00, 00
  070f, 02, 00, 02, 00, fd, ff, ff, ff, 01, 00, ff, ff, 00, 00, 03, 00
  0710, 04, 00, 01, 00, f9, ff, 01, 00, ff, ff, fb, ff, 04, 00, 02, 00
  0711, 01, 00, 04, 00, 01, 00, 02, 00, 03, 00, fe, ff, fe, ff, fb, ff
  0712, 02, 00, 02, 00, fd, ff, 01, 00, ff, ff, 01, 00, fd, ff, 04, 00
  0713, 01, 00, 02, 00, 02, 00, 02, 00, 04, 00, fd, ff, 01, 00, 03, 00
  0714, fd, ff, ff, ff, fc, ff, fb, ff, 04, 00, 00, 00, 02, 00, 01, 00
  0715, fe, ff, 04, 00, ff, ff, ff, ff, 06, 00, ff, ff, 01, 00, fc, ff
  0716, 00, 00, fd, ff, 01, 00, ff, ff, 00, 00, 02, 00, fb, ff, 02, 00
  0717, ff, ff, fb, ff, 03, 00, fe, ff, fb, ff, 01, 00, 02, 00, fe, ff
  0718, 03, 00, 02, 00, ff, ff, 01, 00, 03, 00, ff, ff, 00, 00, 02, 00
  0719, ff, ff, 03, 00, 02, 00, 01, 00, 00, 00, 02, 00, fd, ff, 06, 00
