accelometer ODR: 3200 Hz
total # of rows: 3129
 Row #, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12, 13, 14, 15, 16
  0676, ff, 00, 00, 0a, 00, ff, ff, 01, 00, 05, 00, fe, ff, fa, ff, 05
  0677, 00, 07, 00, 02, 00, 03, 00, fb, ff, 03, 00, 05, 00, fd, ff, 0b
  0678, 00, 01, 00, fb, ff, 03, 00, 01, 00, fe, ff, 02, 00, 04, 00, ff
  0679, ff, 03, 00, 07, 00, fe, ff, 0b, 00, 04, 00, 03, 00, 05, 00, fe
  067a, ff, 04, 00, fe, ff, ff, ff, ff, ff, 04, 00, fe, ff, 06, 00, 05
  067b, 00, 05, 00, fe, ff, 05, 00, 01, 00, fd, ff, 0a, 00, 01, 00, 06
  067c, 00, 03, 00, 03, 00, 01, 00, ff, ff, 07, 00, 01, 00, 01, 00, 02
  067d, 00, fc, ff, ff, ff, 01, 00, fd, ff, 03, 00, 01, 00, 00, 00, 04
  067e, 00, 00, 00, fc, ff, fa, ff, 01, 00, fa, ff, fd, ff, 06, 00, f2
  067f, ff, ff, ff, 03, 00, f3, ff, 00, 00, 02, 00, fc, ff, fb, ff, 09
  0680, 00, fb, ff, f7, ff, 09, 00, fd, ff, fa, ff, 06, 00, f9, ff, ff
  0681, ff, 06, 00, fb, ff, ff, ff, 02, 00, fe, ff, ff, ff, 04, 00, fc
  0682, ff, fb, ff, 03, 00, 03, 00, fe, ff, 0b, 00, fd, ff, ff, ff, 08
  0683, 00, 05, 00, 00, 00, 03, 00, 0d, 00, 00, 00, 06, 00, 0d, 00, 01
  0684, 00, 04, 00, 0c, 00, ff, ff, 03, 00, 0d, 00, ff, ff, 03, 00, 07
  0685, 00, 07, 00, 00, 00, 07, 00, 03, 00, 01, 00, 05, 00, 02, 00, 00
  0686, 00, 06, 00, 07, 00, 00, 00, 01, 00, 01, 00, 00, 00, 06, 00, 04
  0687, 00, fd, ff, 07, 00, fd, ff, fc, ff, 05, 00, 01, 00, ff, ff, 03
  0688, 00, ff, ff, 02, 00, fa, ff, 00, 00, 00, 00, f8, ff, 05, 00, fe
  0689, ff, f9, ff, fe, ff, fe, ff, fd, ff, fd, ff, fc, ff, fc, ff, f8
  068a, ff, 00, 00, fe, ff, f9, ff, fe, ff, f9, ff, fe, ff, 03, 00, fd
  068b, ff, fa, ff, fe, ff, fe, ff, f5, ff, ff, ff, fd, ff, f9, ff, 03
  068c, 00, 01, 00, fa, ff, 03, 00, 11, 76, 00, c0, 1b, ff, ff, ff, ff
  068d, 02, 00, 0b, 00, ff, ff, 01, 00, 0c, 00, fe, ff, f7, ff, 0c, 00
  068e, 01, 00, ff, ff, 12, 00, ff, ff, fc, ff, 07, 00, 05, 00, fc, ff
  068f, 05, 00, 08, 00, fe, ff, 13, 00, 0b, 00, fe, ff, 05, 00, 09, 00
  0690, fd, ff, 01, 00, 09, 00, fe, ff, ff, ff, 10, 00, fa, ff, 04, 00
  0691, 08, 00, f9, ff, 04, 00, 08, 00, fa, ff, 04, 00, 04, 00, fa, ff
  0692, 02, 00, 02, 00, ff, ff, fb, ff, 06, 00, fd, ff, fd, ff, 01, 00
  0693, fd, ff, fb, ff, fe, ff, fb, ff, fc, ff, f9, ff, 04, 00, fc, ff
  0694, f5, ff, 05, 00, fd, ff, fe, ff, fb, ff, fe, ff, f7, ff, 00, 00
  0695, 01, 00, f2, ff, 00, 00, 01, 00, f8, ff, 03, 00, 01, 00, f8, ff
  0696, fe, ff, 02, 00, fd, ff, fe, ff, 06, 00, fe, ff, f9, ff, 09, 00
  0697, fe, ff, ff, ff, 0c, 00, 00, 00, fc, ff, 09, 00, 02, 00, f6, ff
  0698, 08, 00, 08, 00, fa, ff, 0a, 00, 0b, 00, f9, ff, 06, 00, 06, 00
  0699, f3, ff, 01, 00, 02, 00, fa, ff, fb, ff, 0b, 00, f8, ff, ff, ff
  069a, 09, 00, f8, ff, fe, ff, 05, 00, f9, ff, 03, 00, fb, ff, fd, ff
  069b, 03, 00, fe, ff, 01, 00, fd, ff, fe, ff, ff, ff, f6, ff, 03, 00
  069c, f7, ff, fa, ff, 03, 00, f9, ff, fa, ff, f9, ff, 01, 00, f7, ff
  069d, fe, ff, 00, 00, ff, ff, fa, ff, 00, 00, f9, ff, 01, 00, fe, ff
  069e, fe, ff, fd, ff, 01, 00, fe, ff, fe, ff, fd, ff, fd, ff, 01, 00
  069f, 00, 00, fd, ff, 01, 00, ff, ff, 03, 00, 00, 00, f9, ff, 07, 00
  06a0, fe, ff, fb, ff, 05, 00, 00, 00, 01, 00, 09, 00, ff, ff, fe, ff
  06a1, 04, 00, 03, 00, fe, ff, 0b, 00, 05, 00, fd, ff, 0b, 00, 01, 00
  06a2, fc, ff, 08, 00, 01, 00, 01, 00, 03, 00, 01, 00, ff, ff, f8, ff
  06a3, 05, 00, fb, ff, fc, ff, fe, ff, fb, ff, fb, ff, ff, ff, fd, ff
  06a4, ff, ff, fa, ff, ff, ff, ff, ff, fe, ff, fc, ff, f7, ff, f8, ff
  06a5, ff, ff, f3, ff, 00, 00, 01, 00, f6, ff, 01, 00, fb, ff, f3, ff
  06a6, fc, ff, fe, ff, f4, ff, 00, 00, fb, ff, f5, ff, 07, 00, 01, 00
  06a7, f4, ff, 05, 00, fb, ff, fc, ff, ff, ff, 01, 00, fd, ff, 02, 00
  06a8, fa, ff, fb, ff, ff, ff, 02, 00, fd, ff, 01, 00, 00, 00, fc, ff
  06a9, 03, 00, fd, ff, 03, 00, ff, ff, ff, ff, 05, 00, 01, 00, ff, ff
  06aa, 06, 00, ff, ff, 03, 00, 02, 00, ff, ff, 03, 00, 05, 00, 05, 00
  06ab, ff, ff, 08, 00, ff, ff, 02, 00, 07, 00, ff, ff, ff, ff, fd, ff
  06ac, 03, 00, 00, 00, fb, ff, 03, 00, 05, 00, f7, ff, 03, 00, fe, ff
  06ad, f8, ff, fe, ff, ff, ff, 02, 00, fb, ff, 00, 00, f7, ff, fe, ff
  06ae, 07, 00, f5, ff, 04, 00, 01, 00, f9, ff, 00, 00, fd, ff, f4, ff
  06af, 04, 00, fe, ff, f3, ff, 02, 00, 03, 00, fc, ff, 01, 00, 02, 00
  06b0, f4, ff, 03, 00, ff, ff, f4, ff, 06, 00, 04, 00, fd, ff, 01, 00
  06b1, 04, 00, fb, ff, 02, 00, 03, 00, 00, 00, fe, ff, 05, 00, f9, ff
  06b2, 00, 00, 04, 00, f8, ff, 02, 00, 01, 00, fd, ff, ff, ff, 04, 00
  06b3, 00, 00, 00, 00, 03, 00, 00, 00, 02, 00, 04, 00, fc, ff, ff, ff
  06b4, 03, 00, ff, ff, 04, 00, 03, 00, 04, 00, 05, 00, 02, 00, 03, 00
  06b5, 07, 00, 01, 00, 02, 00, 04, 00, 03, 00, fe, ff, 06, 00, ff, ff
  06b6, fd, ff, 07, 00, 07, 00, 02, 00, 05, 00, 03, 00, 05, 00, 01, 00
  06b7, 08, 00, 05, 00, 01, 00, 06, 00, 03, 00, 01, 00, 05, 00, 01, 00
  06b8, fe, ff, 01, 00, 03, 00, ff, ff, 03, 00, fd, ff, ff, ff, 08, 00
  06b9, f9, ff, fd, ff, 05, 00, f4, ff, fe, ff, 09, 00, f6, ff, 01, 00
  06ba, 03, 00, f5, ff, ff, ff, 05, 00, fe, ff, fa, ff, 01, 00, fe, ff
  06bb, fd, ff, 00, 00, fc, ff, f9, ff, 03, 00, fa, ff, 02, 00, 00, 00
  06bc, ff, ff, fd, ff, 03, 00, fb, ff, fe, ff, 04, 00, fc, ff, f8, ff
  06bd, 08, 00, 01, 00, ff, ff, 04, 00, ff, ff, fe, ff, 09, 00, 0a, 00
  06be, f7, ff, 02, 00, 0a, 00, fb, ff, 04, 00, 0c, 00, f9, ff, 06, 00
  06bf, 07, 00, fd, ff, 05, 00, 0a, 00, 00, 00, ff, ff, 07, 00, 01, 00
  06c0, fe, ff, 02, 00, fc, ff, fe, ff, 07, 00, f9, ff, 00, 00, 05, 00
  06c1, fa, ff, 07, 00, 07, 00, fe, ff, ff, ff, 05, 00, 01, 00, 00, 00
  06c2, 08, 00, fa, ff, 03, 00, 03, 00, fe, ff, 05, 00, fc, ff, f9, ff
  06c3, fe, ff, f7, ff, ff, ff, 03, 00, fc, ff, fa, ff, 02, 00, fa, ff
  06c4, fb, ff, 03, 00, 11, 79, 00, c0, 1b, fb, ff, fe, ff, 06, 00, ff
  06c5, ff, f9, ff, 04, 00, fc, ff, 01, 00, 02, 00, 00, 00, fc, ff, fd
  06c6, ff, ff, ff, fe, ff, 07, 00, 05, 00, fb, ff, 07, 00, 05, 00, 03
  06c7, 00, 08, 00, 07, 00, fa, ff, 05, 00, 0a, 00, fd, ff, 04, 00, 0f
  06c8, 00, fe, ff, 02, 00, 14, 00, fb, ff, 05, 00, 0c, 00, 07, 00, 01
  06c9, 00, 0a, 00, 04, 00, 05, 00, 10, 00, 0b, 00, fd, ff, 0b, 00, 07
  06ca, 00, fa, ff, 0d, 00, 0c, 00, ff, ff, 05, 00, 03, 00, fc, ff, 06
  06cb, 00, 0f, 00, f6, ff, 03, 00, 0f, 00, fa, ff, 04, 00, 05, 00, f9
  06cc, ff, 05, 00, 09, 00, 01, 00, 01, 00, 07, 00, ff, ff, fc, ff, 03
  06cd, 00, 00, 00, f9, ff, fc, ff, 00, 00, 04, 00, f8, ff, fc, ff, fb
  06ce, ff, fd, ff, 04, 00, 00, 00, f8, ff, ff, ff, fa, ff, fb, ff, 03
  06cf, 00, 07, 00, f1, ff, 02, 00, 03, 00, f5, ff, 00, 00, 03, 00, fa
  06d0, ff, 03, 00, 05, 00, f9, ff, 01, 00, 05, 00, fb, ff, 05, 00, 0d
  06d1, 00, fb, ff, 02, 00, 0a, 00, 00, 00, ff, ff, 0c, 00, 00, 00, fb
  06d2, ff, 0c, 00, 02, 00, 01, 00, 0e, 00, 05, 00, fc, ff, 0e, 00, 05
  06d3, 00, f8, ff, 04, 00, 02, 00, fc, ff, 05, 00, 05, 00, fd, ff, fe
  06d4, ff, 0a, 00, fd, ff, f8, ff, 08, 00, f7, ff, 00, 00, 03, 00, fc
  06d5, ff, 04, 00, fd, ff, fd, ff, 02, 00, fb, ff, ff, ff, fe, ff, ff
  06d6, ff, fb, ff, fa, ff, 01, 00, 00, 00, fb, ff, 01, 00, fd, ff, f9
  06d7, ff, fb, ff, f9, ff, fa, ff, fe, ff, 02, 00, f8, ff, fd, ff, fd
  06d8, ff, fd, ff, f9, ff, fd, ff, 00, 00, f7, ff, 02, 00, 01, 00, f8
  06d9, ff, fc, ff, 01, 00, fe, ff, 04, 00, 04, 00, f8, ff, f9, ff, fd
  06da, ff, ff, ff, fc, ff, 06, 00, f9, ff, 00, 00, 05, 00, fd, ff, fc
  06db, ff, 06, 00, ff, ff, 01, 00, 06, 00, ff, ff, fd, ff, 06, 00, 05
  06dc, 00, ff, ff, 05, 00, 02, 00, f9, ff, 06, 00, 02, 00, 01, 00, 02
  06dd, 00, 02, 00, fe, ff, fe, ff, 01, 00, fb, ff, fc, ff, 08, 00, fb
  06de, ff, fb, ff, 03, 00, fa, ff, fe, ff, ff, ff, fa, ff, fb, ff, fe
  06df, ff, 01, 00, f3, ff, 02, 00, fd, ff, f0, ff, 03, 00, fc, ff, f5
  06e0, ff, 01, 00, ff, ff, f4, ff, ff, ff, ff, ff, f7, ff, 03, 00, 02
  06e1, 00, f5, ff, ff, ff, fb, ff, f7, ff, 03, 00, ff, ff, fe, ff, 00
  06e2, 00, fd, ff, 01, 00, 01, 00, fd, ff, ff, ff, 01, 00, 03, 00, f8
  06e3, ff, 01, 00, fd, ff, fd, ff, 03, 00, fd, ff, fd, ff, 00, 00, fa
  06e4, ff, 05, 00, 03, 00, 00, 00, fe, ff, 04, 00, fe, ff, 01, 00, 01
  06e5, 00, 03, 00, ff, ff, 04, 00, ff, ff, 07, 00, 05, 00, 02, 00, 03
  06e6, 00, f8, ff, 00, 00, 01, 00, 05, 00, 05, 00, f7, ff, 02, 00, fc
  06e7, ff, f9, ff, 01, 00, f9, ff, fc, ff, ff, ff, 01, 00, fe, ff, ff
  06e8, ff, fe, ff, f8, ff, ff, ff, 03, 00, f6, ff, fe, ff, 01, 00, f3
  06e9, ff, 04, 00, fd, ff, f8, ff, 01, 00, 05, 00, fb, ff, 03, 00, 01
  06ea, 00, fb, ff, 02, 00, 04, 00, f3, ff, 03, 00, 08, 00, f7, ff, 06
  06eb, 00, 08, 00, fc, ff, fe, ff, 03, 00, ff, ff, 01, 00, 02, 00, ff
  06ec, ff, 00, 00, 06, 00, ff, ff, 01, 00, 05, 00, fc, ff, 02, 00, 06
  06ed, 00, fd, ff, 04, 00, fd, ff, fe, ff, 06, 00, 06, 00, 01, 00, 03
  06ee, 00, 07, 00, 03, 00, 06, 00, 05, 00, 04, 00, 02, 00, fd, ff, 07
  06ef, 00, 01, 00, 03, 00, 03, 00, 03, 00, 02, 00, 03, 00, ff, ff, 02
  06f0, 00, 01, 00, 08, 00, 03, 00, 02, 00, 05, 00, 02, 00, 04, 00, 02
  06f1, 00, 01, 00, fd, ff, 03, 00, 05, 00, ff, ff, 01, 00, 00, 00, fe
  06f2, ff, 03, 00, 03, 00, fe, ff, 00, 00, 03, 00, 01, 00, 01, 00, 01
  06f3, 00, fe, ff, fe, ff, 02, 00, f9, ff, 00, 00, 07, 00, f4, ff, 02
  06f4, 00, 05, 00, f2, ff, 03, 00, 02, 00, f9, ff, fe, ff, fe, ff, f9
  06f5, ff, f7, ff, 01, 00, fc, ff, ff, ff, 02, 00, fb, ff, 01, 00, 03
  06f6, 00, fb, ff, 03, 00, 00, 00, fb, ff, 02, 00, 03, 00, fe, ff, ff
  06f7, ff, 0b, 00, fd, ff, 03, 00, 09, 00, 03, 00, 01, 00, 06, 00, 06
  06f8, 00, 01, 00, 04, 00, 06, 00, ff, ff, 04, 00, 0f, 00, fe, ff, 03
  06f9, 00, 0b, 00, ff, ff, 04, 00, 08, 00, 06, 00, 03, 00, 02, 00, 04
  06fa, 00, 04, 00, 09, 00, 03, 00, 06, 00, 06, 00, ff, ff, 06, 00, 0c
  06fb, 00, 01, 00, 01, 00, 02, 00, 00, 00, ff, ff, 04, 00, 03, 00, ff
  06fc, ff, 11, 7c, 00, c0, 1b, 07, 00, 01, 00, fe, ff, 05, 00, fe, ff
  06fd, ff, ff, fc, ff, fc, ff, 00, 00, 00, 00, ff, ff, 04, 00, f4, ff
  06fe, 02, 00, fc, ff, f9, ff, f8, ff, 01, 00, fc, ff, f7, ff, 01, 00
  06ff, ff, ff, fa, ff, 06, 00, fc, ff, f5, ff, 07, 00, ff, ff, 00, 00
  0700, 00, 00, fe, ff, fe, ff, 01, 00, fe, ff, f9, ff, 02, 00, ff, ff
  0701, fc, ff, 06, 00, ff, ff, fb, ff, 06, 00, 04, 00, 01, 00, 06, 00
  0702, 0a, 00, fc, ff, 02, 00, 0b, 00, fd, ff, fe, ff, 0e, 00, 01, 00
  0703, fe, ff, 0c, 00, ff, ff, ff, ff, 0c, 00, 05, 00, 00, 00, 0c, 00
  0704, 04, 00, fb, ff, 0d, 00, 08, 00, f8, ff, 09, 00, 07, 00, fd, ff
  0705, 07, 00, 05, 00, fc, ff, 06, 00, 06, 00, fa, ff, 08, 00, 09, 00
  0706, fa, ff, 07, 00, 07, 00, fa, ff, 06, 00, 0b, 00, fe, ff, fc, ff
  0707, 07, 00, fb, ff, fe, ff, 0e, 00, fd, ff, 05, 00, 03, 00, 06, 00
  0708, ff, ff, fb, ff, 03, 00, fe, ff, fd, ff, ff, ff, fa, ff, 02, 00
  0709, ff, ff, fd, ff, fe, ff, 05, 00, 02, 00, f5, ff, 02, 00, 03, 00
  070a, f8, ff, 00, 00, 04, 00, f5, ff, 06, 00, 00, 00, f8, ff, 02, 00
  070b, 04, 00, fd, ff, fd, ff, 09, 00, ff, ff, fb, ff, 0b, 00, 01, 00
  070c, fd, ff, 09, 00, 00, 00, 00, 00, 07, 00, 05, 00, fe, ff, 0a, 00
  070d, 0b, 00, fa, ff, 08, 00, 05, 00, fc, ff, 05, 00, 02, 00, fc, ff
  070e, 03, 00, 08, 00, ff, ff, 00, 00, 05, 00, f7, ff, fb, ff, 0a, 00
  070f, fa, ff, fa, ff, 02, 00, f5, ff, ff, ff, 02, 00, f9, ff, 00, 00
  0710, fe, ff, fe, ff, fb, ff, ff, ff, fe, ff, fa, ff, 01, 00, fb, ff
  0711, fa, ff, 01, 00, fb, ff, fa, ff, f8, ff, 00, 00, fc, ff, f9, ff
  0712, 00, 00, fd, ff, f8, ff, 03, 00, fa, ff, fd, ff, 04, 00, fe, ff
  0713, fa, ff, fa, ff, 03, 00, fe, ff, fd, ff, 08, 00, fb, ff, 03, 00
  0714, 08, 00, fd, ff, 01, 00, 03, 00, 02, 00, fb, ff, 05, 00, 02, 00
  0715, 00, 00, 06, 00, 01, 00, 01, 00, 0f, 00, fb, ff, 00, 00, 08, 00
  0716, 03, 00, f9, ff, 08, 00, 03, 00, fc, ff, 06, 00, 09, 00, f9, ff
  0717, 05, 00, 05, 00, f9, ff, fe, ff, 02, 00, fd, ff, fb, ff, 05, 00
  0718, f9, ff, fc, ff, 04, 00, f9, ff, fc, ff, 03, 00, fc, ff, fc, ff
  0719, 01, 00, fe, ff, fa, ff, 01, 00, ff, ff, f5, ff, fe, ff, ff, ff
  071a, f2, ff, 04, 00, fe, ff, f5, ff, 03, 00, 05, 00, f3, ff, fb, ff
  071b, fe, ff, f7, ff, 01, 00, fe, ff, f3, ff, 01, 00, ff, ff, f7, ff
  071c, fd, ff, fe, ff, 00, 00, ff, ff, fd, ff, ff, ff, ff, ff, ff, ff
  071d, 01, 00, ff, ff, 02, 00, fe, ff, 03, 00, 01, 00, fe, ff, 05, 00
  071e, 03, 00, 05, 00, 02, 00, fb, ff, 05, 00, fb, ff, 00, 00, 03, 00
  071f, 03, 00, 00, 00, ff, ff, 01, 00, ff, ff, ff, ff, 06, 00, fe, ff
  0720, 06, 00, fb, ff, ff, ff, 02, 00, fd, ff, fd, ff, 01, 00, fe, ff
  0721, ff, ff, f9, ff, 02, 00, 03, 00, f6, ff, 03, 00, fd, ff, f9, ff
  0722, 01, 00, fd, ff, fb, ff, fb, ff, 00, 00, f5, ff, fe, ff, 01, 00
  0723, f3, ff, 05, 00, fe, ff, f0, ff, 05, 00, ff, ff, f7, ff, fe, ff
  0724, ff, ff, f9, ff, 01, 00, 00, 00, f5, ff, 02, 00, 03, 00, f4, ff
  0725, 02, 00, 03, 00, f4, ff, 06, 00, ff, ff, f8, ff, 03, 00, 00, 00
  0726, fd, ff, fc, ff, 01, 00, 00, 00, fa, ff, 05, 00, fc, ff, f9, ff
  0727, 07, 00, f9, ff, 05, 00, fd, ff, ff, ff, ff, ff, 04, 00, fc, ff
  0728, ff, ff, 03, 00, ff, ff, ff, ff, 05, 00, ff, ff, 03, 00, 02, 00
  0729, 01, 00, 02, 00, ff, ff, 05, 00, 01, 00, fd, ff, 06, 00, 05, 00
  072a, fd, ff, 04, 00, 04, 00, 04, 00, fd, ff, 01, 00, 00, 00, fe, ff
  072b, 04, 00, 01, 00, fd, ff, 05, 00, 03, 00, ff, ff, 05, 00, 03, 00
  072c, fc, ff, ff, ff, 05, 00, ff, ff, 03, 00, 05, 00, fd, ff, 02, 00
  072d, 02, 00, 03, 00, 02, 00, 03, 00, fe, ff, fd, ff, 03, 00, fa, ff
  072e, 02, 00, 05, 00, f6, ff, 03, 00, 05, 00, fa, ff, fe, ff, 09, 00
  072f, fb, ff, 01, 00, 03, 00, ff, ff, fe, ff, 07, 00, fe, ff, fe, ff
  0730, 07, 00, f4, ff, 00, 00, 04, 00, f8, ff, 02, 00, 04, 00, fd, ff
  0731, fe, ff, 06, 00, fa, ff, 02, 00, 01, 00, fa, ff, ff, ff, 02, 00
  0732, fd, ff, 02, 00, 06, 00, 03, 00, 04, 00, 00, 00, 0a, 00, 00, 00
  0733, fb, ff, 08, 00, fe, ff, 04, 00, 0d, 00, fa, ff, 07, 00, 01, 7f
  0734, 00, c0, 1b, 0b, 00, fd, ff, 01, 00, 02, 00, 01, 00, 01, 00, 00
  0735, 00, fe, ff, 06, 00, 05, 00, 02, 00, 03, 00, 04, 00, 00, 00, 05
  0736, 00, 03, 00, fd, ff, 02, 00, 01, 00, 01, 00, 04, 00, 03, 00, f9
  0737, ff, 03, 00, 05, 00, f9, ff, 00, 00, ff, ff, fb, ff, 07, 00, fc
  0738, ff, fa, ff, 06, 00, fc, ff, 00, 00, 00, 00, f9, ff, f9, ff, 03
  0739, 00, fe, ff, f4, ff, 06, 00, 01, 00, f6, ff, 0d, 00, fb, ff, f5
  073a, ff, 05, 00, fa, ff, fb, ff, 03, 00, 02, 00, f9, ff, 04, 00, 06
  073b, 00, f9, ff, 06, 00, 04, 00, fb, ff, 0d, 00, 06, 00, f9, ff, 04
  073c, 00, 05, 00, 01, 00, 06, 00, 0e, 00, fa, ff, 03, 00, 0f, 00, 00
  073d, 00, 05, 00, 12, 00, 03, 00, 07, 00, 0f, 00, 03, 00, 02, 00, 0d
  073e, 00, 07, 00, 00, 00, 0d, 00, 05, 00, ff, ff, 0b, 00, 04, 00, 01
  073f, 00, 0c, 00, 07, 00, fd, ff, 03, 00, 06, 00, 01, 00, 03, 00, 0b
  0740, 00, fd, ff, 0b, 00, 03, 00, fe, ff, 0d, 00, 09, 00, fb, ff, 02
  0741, 00, 05, 00, fd, ff, 03, 00, 0a, 00, fb, ff, fd, ff, 0e, 00, fc
  0742, ff, fe, ff, 06, 00, 02, 00, fe, ff, fd, ff, 01, 00, fd, ff, fd
  0743, ff, 07, 00, fd, ff, fe, ff, 01, 00, 01, 00, fc, ff, fc, ff, 04
  0744, 00, f6, ff, 01, 00, 02, 00, f6, ff, 02, 00, 06, 00, fc, ff, 04
  0745, 00, 01, 00, fb, ff, 04, 00, 04, 00, fb, ff, ff, ff, 0e, 00, fa
  0746, ff, 03, 00, 07, 00, fe, ff, ff, ff, 07, 00, ff, ff, 01, 00, 09
  0747, 00, 06, 00, fa, ff, 0e, 00, 05, 00, f8, ff, 0e, 00, 09, 00, fa
  0748, ff, 04, 00, 06, 00, f8, ff, 06, 00, 11, 00, fd, ff, fe, ff, 09
  0749, 00, fa, ff, fc, ff, 09, 00, f8, ff, 01, 00, 02, 00, f8, ff, 04
  074a, 00, 00, 00, f6, ff, fd, ff, 01, 00, fd, ff, fc, ff, fe, ff, fd
  074b, ff, f8, ff, 04, 00, fc, ff, f7, ff, fe, ff, fd, ff, f7, ff, fd
  074c, ff, fc, ff, fd, ff, fa, ff, 05, 00, fa, ff, fe, ff, fe, ff, fa
  074d, ff, fa, ff, ff, ff, ff, ff, fd, ff, ff, ff, 05, 00, f8, ff, 00
  074e, 00, 04, 00, fa, ff, ff, ff, 06, 00, 00, 00, fc, ff, 05, 00, ff
  074f, ff, fb, ff, 05, 00, 00, 00, fb, ff, 0a, 00, 03, 00, ff, ff, 05
  0750, 00, 05, 00, fd, ff, 07, 00, 06, 00, fd, ff, 07, 00, 07, 00, f7
  0751, ff, 06, 00, 05, 00, f8, ff, 05, 00, 01, 00, fb, ff, fd, ff, 02
  0752, 00, fd, ff, fd, ff, 01, 00, fd, ff, fa, ff, 02, 00, fb, ff, fc
  0753, ff, 03, 00, fc, ff, fc, ff, ff, ff, f9, ff, f8, ff, fe, ff, fb
  0754, ff, f5, ff, fe, ff, ff, ff, f4, ff, 06, 00, fa, ff, f9, ff, 04
  0755, 00, fc, ff, f7, ff, 00, 00, 03, 00, f4, ff, 00, 00, 01, 00, f9
  0756, ff, 05, 00, fd, ff, f4, ff, 03, 00, 02, 00, ff, ff, 02, 00, fb
  0757, ff, 03, 00, 01, 00, 00, 00, fe, ff, fb, ff, 02, 00, fe, ff, fb
  0758, ff, 00, 00, fe, ff, 04, 00, ff, ff, 05, 00, 05, 00, fb, ff, 03
  0759, 00, 02, 00, ff, ff, 05, 00, 02, 00, ff, ff, fb, ff, 02, 00, ff
  075a, ff, ff, ff, 04, 00, fd, ff, 05, 00, 01, 00, ff, ff, ff, ff, ff
  075b, ff, ff, ff, 03, 00, 01, 00, 01, 00, f8, ff, 02, 00, fe, ff, f9
  075c, ff, 02, 00, fc, ff, f2, ff, 00, 00, fc, ff, f8, ff, fc, ff, ff
  075d, ff, f6, ff, f6, ff, 02, 00, f5, ff, 01, 00, fd, ff, f3, ff, 00
  075e, 00, fd, ff, f2, ff, fe, ff, fd, ff, f7, ff, 01, 00, 00, 00, f3
  075f, ff, fe, ff, 00, 00, f1, ff, 03, 00, ff, ff, f6, ff, 03, 00, 01
  0760, 00, fb, ff, 03, 00, 03, 00, fd, ff, 00, 00, 02, 00, fd, ff, 03
  0761, 00, 01, 00, fc, ff, 03, 00, 03, 00, fe, ff, 04, 00, 04, 00, 04
  0762, 00, 04, 00, 07, 00, 03, 00, fe, ff, 03, 00, 02, 00, 01, 00, 05
  0763, 00, fe, ff, 02, 00, 06, 00, ff, ff, 03, 00, 01, 00, 06, 00, 03
  0764, 00, 01, 00, 09, 00, 00, 00, 02, 00, ff, ff, 05, 00, 00, 00, fa
  0765, ff, 00, 00, 00, 00, fd, ff, 05, 00, 03, 00, ff, ff, 05, 00, 05
  0766, 00, ff, ff, 03, 00, 02, 00, 03, 00, 02, 00, 02, 00, ff, ff, 02
  0767, 00, 01, 00, ff, ff, 04, 00, 01, 00, fa, ff, ff, ff, 02, 00, ff
  0768, ff, ff, ff, 05, 00, fe, ff, ff, ff, 08, 00, f6, ff, 01, 00, 06
  0769, 00, fa, ff, 01, 00, 05, 00, f8, ff, ff, ff, 02, 00, f9, ff, fc
  076a, ff, 01, 00, fd, ff, fd, ff, 06, 00, f8, ff, 01, 00, ff, ff, f9
  076b, ff, 01, 00, 00, 00, fa, ff, fd, ff, 03, 00, 01, 82, 00, c0, 1b
  076c, 04, 00, fe, ff, 09, 00, fe, ff, fe, ff, 07, 00, fd, ff, fd, ff
  076d, 06, 00, 01, 00, fc, ff, 03, 00, 08, 00, 00, 00, 01, 00, 0b, 00
  076e, ff, ff, 00, 00, 0a, 00, f9, ff, 0f, 00, 09, 00, fb, ff, 02, 00
  076f, 06, 00, 06, 00, 03, 00, 08, 00, 02, 00, 05, 00, ff, ff, 00, 00
  0770, 03, 00, 05, 00, 02, 00, 06, 00, 01, 00, ff, ff, 07, 00, 04, 00
  0771, 02, 00, fd, ff, 07, 00, fe, ff, 04, 00, 07, 00, fa, ff, 03, 00
  0772, fe, ff, fb, ff, 04, 00, f8, ff, fd, ff, fe, ff, f9, ff, ff, ff
  0773, 05, 00, fc, ff, f8, ff, 04, 00, fd, ff, f8, ff, 00, 00, f6, ff
  0774, fb, ff, 06, 00, f9, ff, f5, ff, 04, 00, fd, ff, fe, ff, 03, 00
  0775, 01, 00, f8, ff, 05, 00, 02, 00, f4, ff, 06, 00, fd, ff, f8, ff
  0776, 07, 00, 03, 00, f8, ff, 01, 00, 0a, 00, ff, ff, 00, 00, 11, 00
  0777, fd, ff, 05, 00, 0b, 00, f8, ff, 02, 00, 11, 00, fc, ff, 03, 00
  0778, 0b, 00, fe, ff, 03, 00, 08, 00, 05, 00, ff, ff, 10, 00, 03, 00
  0779, fd, ff, 0c, 00, 02, 00, 04, 00, 0a, 00, 00, 00, ff, ff, 09, 00
  077a, 06, 00, 01, 00, 07, 00, 07, 00, fe, ff, 09, 00, 07, 00, fc, ff
  077b, 07, 00, 0d, 00, fc, ff, 03, 00, 08, 00, fb, ff, 02, 00, 08, 00
  077c, fd, ff, fe, ff, 07, 00, fa, ff, fd, ff, 01, 00, fd, ff, fc, ff
  077d, 03, 00, ff, ff, fc, ff, 01, 00, ff, ff, fc, ff, 01, 00, fe, ff
